    Step   Residual-2-norm     Threshold      Energy
        1     8.70032e-01     1.00000e-07          -1.89069e-01
        2     6.49879e-01     1.00000e-07          -3.64269e-01
        3     2.47187e-01     1.00000e-07          -7.84011e-01
        4     2.00259e-02     1.02936e-07          -1.02936e+00
        5     8.60947e-02     1.04389e-07          -1.04389e+00
        6     3.05970e-02     1.05866e-07          -1.05866e+00
        7     2.71925e-02     1.06043e-07          -1.06043e+00
        8     1.42633e-02     1.06642e-07          -1.06642e+00
        9     9.65484e-03     1.07173e-07          -1.07173e+00
       10     2.36959e-03     1.07180e-07          -1.07180e+00
       11     2.54851e-03     1.07186e-07          -1.07186e+00
       12     1.02150e-03     1.07190e-07          -1.07190e+00
       13     5.37052e-04     1.07190e-07          -1.07190e+00
       14     8.43671e-04     1.07191e-07          -1.07191e+00
       15     8.16932e-05     1.07191e-07          -1.07191e+00
       16     7.74347e-05     1.07191e-07          -1.07191e+00
       17     1.04040e-04     1.07191e-07          -1.07191e+00
       18     1.00700e-05     1.07191e-07          -1.07191e+00
       19     2.91564e-05     1.07191e-07          -1.07191e+00
       20     2.13301e-05     1.07191e-07          -1.07191e+00
       21     1.53066e-06     1.07191e-07          -1.07191e+00
       22     2.84800e-06     1.07191e-07          -1.07191e+00
       23     3.27191e-06     1.07191e-07          -1.07191e+00
       24     2.53255e-07     1.07191e-07          -1.07191e+00
       25     3.43481e-07     1.07191e-07          -1.07191e+00
       26     9.36445e-07     1.07191e-07          -1.07191e+00
       27     4.88587e-08     1.07191e-07          -1.07191e+00
