    0    0    0    0 0.9744861110 0.0000000000
    0    0    0    1 -0.0000000093 0.0000000080
    0    1    0    0 -0.0000000093 -0.0000000080
    0    1    0    1 0.0255138890 0.0000000000
    1    0    1    0 0.0575971044 0.0000000000
    1    0    1    1 0.0000000668 0.0000000119
    1    1    1    0 0.0000000668 -0.0000000119
    1    1    1    1 0.9424028956 0.0000000000
    2    0    2    0 0.0575971034 0.0000000000
    2    0    2    1 -0.0000000999 0.0000001222
    2    1    2    0 -0.0000000999 -0.0000001222
    2    1    2    1 0.9424028966 0.0000000000
    3    0    3    0 0.0575971069 0.0000000000
    3    0    3    1 0.0000000155 -0.0000001508
    3    1    3    0 0.0000000155 0.0000001508
    3    1    3    1 0.9424028931 0.0000000000
