    Step   Residual-2-norm     Threshold      Energy
        1     8.87170e-01     1.00000e-07          -2.58397e-01
        2     6.01033e-01     1.00000e-07          -4.29079e-01
        3     2.02294e-01     1.00000e-07          -8.01689e-01
        4     1.22299e-02     1.00377e-07          -1.00377e+00
        5     9.70202e-03     1.00605e-07          -1.00605e+00
        6     6.08851e-03     1.00820e-07          -1.00820e+00
        7     1.78714e-02     1.00936e-07          -1.00936e+00
        8     1.47618e-03     1.01068e-07          -1.01068e+00
        9     8.76910e-04     1.01086e-07          -1.01086e+00
       10     2.29164e-03     1.01086e-07          -1.01086e+00
       11     3.15226e-04     1.01087e-07          -1.01087e+00
       12     1.27427e-03     1.01088e-07          -1.01088e+00
       13     1.23762e-04     1.01088e-07          -1.01088e+00
       14     3.13040e-05     1.01089e-07          -1.01089e+00
       15     1.00011e-04     1.01089e-07          -1.01089e+00
       16     2.47915e-05     1.01089e-07          -1.01089e+00
       17     4.47591e-06     1.01089e-07          -1.01089e+00
       18     3.86516e-05     1.01089e-07          -1.01089e+00
       19     1.69680e-06     1.01089e-07          -1.01089e+00
       20     2.10786e-06     1.01089e-07          -1.01089e+00
       21     5.50887e-06     1.01089e-07          -1.01089e+00
       22     2.68792e-07     1.01089e-07          -1.01089e+00
       23     3.11425e-07     1.01089e-07          -1.01089e+00
       24     8.24332e-07     1.01089e-07          -1.01089e+00
       25     6.09086e-08     1.01089e-07          -1.01089e+00
