    Step   Residual-2-norm     Threshold      Energy
        1     8.70404e-01     1.00000e-07          -2.75132e-01
        2     5.52786e-01     1.00000e-07          -4.31879e-01
        3     3.56085e-01     1.00000e-07          -7.99316e-01
        4     3.10625e-01     1.11824e-07          -1.11824e+00
        5     3.29168e-01     1.28998e-07          -1.28998e+00
        6     9.39380e-02     1.36928e-07          -1.36928e+00
        7     2.74475e-02     1.39295e-07          -1.39295e+00
        8     1.61232e-02     1.40104e-07          -1.40104e+00
        9     3.28497e-03     1.40129e-07          -1.40129e+00
       10     1.59515e-03     1.40133e-07          -1.40133e+00
       11     1.40174e-03     1.40134e-07          -1.40134e+00
       12     2.74121e-04     1.40134e-07          -1.40134e+00
       13     9.67905e-05     1.40134e-07          -1.40134e+00
       14     6.15693e-05     1.40134e-07          -1.40134e+00
       15     1.59555e-05     1.40134e-07          -1.40134e+00
       16     8.61163e-06     1.40134e-07          -1.40134e+00
       17     5.42630e-06     1.40134e-07          -1.40134e+00
       18     7.94569e-07     1.40134e-07          -1.40134e+00
       19     3.33579e-07     1.40134e-07          -1.40134e+00
       20     2.48223e-07     1.40134e-07          -1.40134e+00
       21     8.06666e-08     1.40134e-07          -1.40134e+00
