    Step   Residual-2-norm     Threshold      Energy
        1     1.16819e+00     1.00000e-07           2.17321e-01
        2     1.43182e+00     1.00000e-07          -3.27253e-01
        3     6.11748e-01     1.23014e-07          -1.23014e+00
        4     2.51194e-01     1.66436e-07          -1.66436e+00
        5     3.00120e-01     1.78327e-07          -1.78327e+00
        6     2.17406e-01     1.84341e-07          -1.84341e+00
        7     3.62353e-01     1.88611e-07          -1.88611e+00
        8     3.88471e-01     2.04527e-07          -2.04527e+00
        9     1.98845e-01     2.19806e-07          -2.19806e+00
       10     9.78079e-02     2.22639e-07          -2.22639e+00
       11     3.31147e-02     2.23823e-07          -2.23823e+00
       12     3.25137e-02     2.24124e-07          -2.24124e+00
       13     2.34562e-02     2.24181e-07          -2.24181e+00
       14     8.00468e-03     2.24226e-07          -2.24226e+00
       15     5.50229e-03     2.24244e-07          -2.24244e+00
       16     2.79596e-03     2.24246e-07          -2.24246e+00
       17     8.13966e-04     2.24247e-07          -2.24247e+00
       18     8.21248e-04     2.24247e-07          -2.24247e+00
       19     6.16180e-04     2.24247e-07          -2.24247e+00
       20     2.65865e-04     2.24247e-07          -2.24247e+00
       21     1.40240e-04     2.24247e-07          -2.24247e+00
       22     7.56534e-05     2.24247e-07          -2.24247e+00
       23     2.60042e-05     2.24247e-07          -2.24247e+00
       24     1.87577e-05     2.24247e-07          -2.24247e+00
       25     1.29087e-05     2.24247e-07          -2.24247e+00
       26     8.86360e-06     2.24247e-07          -2.24247e+00
       27     4.23363e-06     2.24247e-07          -2.24247e+00
       28     9.67414e-07     2.24247e-07          -2.24247e+00
       29     7.19281e-07     2.24247e-07          -2.24247e+00
       30     4.40196e-07     2.24247e-07          -2.24247e+00
       31     2.82006e-07     2.24247e-07          -2.24247e+00
       32     2.41317e-07     2.24247e-07          -2.24247e+00
       33     6.36069e-08     2.24247e-07          -2.24247e+00
