    0    0    0    0 0.6730423495 0.0000000000
    0    0    0    1 0.0000000213 0.0000000853
    0    1    0    0 0.0000000213 -0.0000000853
    0    1    0    1 0.3269576505 0.0000000000
    1    0    1    0 0.3485307896 0.0000000000
    1    0    1    1 0.0000001590 -0.0000004022
    1    1    1    0 0.0000001590 0.0000004022
    1    1    1    1 0.6514692104 0.0000000000
    2    0    2    0 0.3485308020 0.0000000000
    2    0    2    1 0.0000008760 0.0000006657
    2    1    2    0 0.0000008760 -0.0000006657
    2    1    2    1 0.6514691980 0.0000000000
    3    0    3    0 0.3485308277 0.0000000000
    3    0    3    1 -0.0000009947 -0.0000003504
    3    1    3    0 -0.0000009947 0.0000003504
    3    1    3    1 0.6514691723 0.0000000000
