    Step   Residual-2-norm     Threshold      Energy
        1     9.51511e-01     1.00000e-07          -1.50016e-01
        2     8.46777e-01     1.00000e-07          -3.91862e-01
        3     3.34163e-01     1.00000e-07          -8.98700e-01
        4     1.74922e-01     1.19234e-07          -1.19234e+00
        5     1.71659e-01     1.26100e-07          -1.26100e+00
        6     5.21463e-02     1.30478e-07          -1.30478e+00
        7     7.63309e-02     1.31375e-07          -1.31375e+00
        8     1.96084e-02     1.32246e-07          -1.32246e+00
        9     3.55154e-03     1.32600e-07          -1.32600e+00
       10     2.03793e-03     1.32605e-07          -1.32605e+00
       11     1.92230e-03     1.32606e-07          -1.32606e+00
       12     2.27547e-03     1.32607e-07          -1.32607e+00
       13     2.38911e-03     1.32608e-07          -1.32608e+00
       14     4.40672e-03     1.32614e-07          -1.32614e+00
       15     1.16095e-02     1.32623e-07          -1.32623e+00
       16     1.58364e-02     1.32647e-07          -1.32647e+00
       17     4.06663e-03     1.32681e-07          -1.32681e+00
       18     3.35494e-03     1.32692e-07          -1.32692e+00
       19     2.33275e-03     1.32693e-07          -1.32693e+00
       20     7.40118e-04     1.32694e-07          -1.32694e+00
       21     9.30501e-04     1.32695e-07          -1.32695e+00
       22     6.27278e-04     1.32695e-07          -1.32695e+00
       23     1.31423e-04     1.32695e-07          -1.32695e+00
       24     1.18842e-04     1.32695e-07          -1.32695e+00
       25     3.06364e-04     1.32695e-07          -1.32695e+00
       26     3.56820e-04     1.32695e-07          -1.32695e+00
       27     4.42287e-04     1.32695e-07          -1.32695e+00
       28     6.75991e-04     1.32695e-07          -1.32695e+00
       29     5.21815e-04     1.32695e-07          -1.32695e+00
       30     8.27067e-04     1.32695e-07          -1.32695e+00
       31     2.07491e-04     1.32695e-07          -1.32695e+00
       32     6.87602e-05     1.32695e-07          -1.32695e+00
       33     4.35784e-05     1.32695e-07          -1.32695e+00
       34     4.38627e-05     1.32695e-07          -1.32695e+00
       35     1.87490e-05     1.32695e-07          -1.32695e+00
       36     8.55275e-06     1.32695e-07          -1.32695e+00
       37     7.58608e-06     1.32695e-07          -1.32695e+00
       38     1.15810e-05     1.32695e-07          -1.32695e+00
       39     1.72757e-05     1.32695e-07          -1.32695e+00
       40     3.62682e-05     1.32695e-07          -1.32695e+00
       41     3.06372e-05     1.32695e-07          -1.32695e+00
       42     3.39333e-05     1.32695e-07          -1.32695e+00
       43     2.38165e-05     1.32695e-07          -1.32695e+00
       44     1.30633e-05     1.32695e-07          -1.32695e+00
       45     5.18445e-06     1.32695e-07          -1.32695e+00
       46     2.67498e-06     1.32695e-07          -1.32695e+00
       47     1.82585e-06     1.32695e-07          -1.32695e+00
       48     1.35644e-06     1.32695e-07          -1.32695e+00
       49     4.82789e-07     1.32695e-07          -1.32695e+00
       50     5.14137e-07     1.32695e-07          -1.32695e+00
       51     4.76733e-07     1.32695e-07          -1.32695e+00
       52     1.91545e-06     1.32695e-07          -1.32695e+00
       53     2.04563e-06     1.32695e-07          -1.32695e+00
       54     2.18180e-06     1.32695e-07          -1.32695e+00
       55     1.37209e-06     1.32695e-07          -1.32695e+00
       56     2.36190e-06     1.32695e-07          -1.32695e+00
       57     1.49652e-06     1.32695e-07          -1.32695e+00
       58     1.96391e-07     1.32695e-07          -1.32695e+00
       59     1.06643e-07     1.32695e-07          -1.32695e+00
