    Step   Residual-2-norm     Threshold      Energy
        1     1.48297e+00     1.00000e-07           7.32234e-02
        2     1.48423e+00     1.00000e-07          -6.23434e-01
        3     8.45488e-01     1.65648e-07          -1.65648e+00
        4     3.71849e-01     2.13091e-07          -2.13091e+00
        5     2.31440e-01     2.31183e-07          -2.31183e+00
        6     2.41892e-01     2.36653e-07          -2.36653e+00
        7     1.47308e-01     2.40056e-07          -2.40056e+00
        8     3.29247e-02     2.42641e-07          -2.42641e+00
        9     8.70538e-03     2.43020e-07          -2.43020e+00
       10     2.88911e-03     2.43035e-07          -2.43035e+00
       11     2.37855e-03     2.43036e-07          -2.43036e+00
       12     2.99330e-03     2.43037e-07          -2.43037e+00
       13     1.88955e-03     2.43037e-07          -2.43037e+00
       14     1.65065e-03     2.43038e-07          -2.43038e+00
       15     3.42133e-03     2.43038e-07          -2.43038e+00
       16     1.94106e-02     2.43041e-07          -2.43041e+00
       17     1.52906e-02     2.43103e-07          -2.43103e+00
       18     8.19131e-03     2.43165e-07          -2.43165e+00
       19     5.33391e-03     2.43171e-07          -2.43171e+00
       20     3.27342e-03     2.43173e-07          -2.43173e+00
       21     2.61914e-03     2.43174e-07          -2.43174e+00
       22     1.09990e-03     2.43174e-07          -2.43174e+00
       23     2.86275e-04     2.43175e-07          -2.43175e+00
       24     3.25986e-05     2.43175e-07          -2.43175e+00
       25     2.79567e-05     2.43175e-07          -2.43175e+00
       26     5.75487e-05     2.43175e-07          -2.43175e+00
       27     7.56341e-05     2.43175e-07          -2.43175e+00
       28     1.50397e-04     2.43175e-07          -2.43175e+00
       29     1.76530e-04     2.43175e-07          -2.43175e+00
       30     2.62904e-04     2.43175e-07          -2.43175e+00
       31     2.17056e-04     2.43175e-07          -2.43175e+00
       32     3.83022e-05     2.43175e-07          -2.43175e+00
       33     1.09177e-05     2.43175e-07          -2.43175e+00
       34     3.95312e-06     2.43175e-07          -2.43175e+00
       35     1.17129e-06     2.43175e-07          -2.43175e+00
       36     6.65395e-07     2.43175e-07          -2.43175e+00
       37     8.04595e-07     2.43175e-07          -2.43175e+00
       38     2.33245e-07     2.43175e-07          -2.43175e+00
