    0    0    0    0 0.6849834679 0.0000000000
    0    0    0    1 0.0000000023 -0.0000000029
    0    1    0    0 0.0000000023 0.0000000029
    0    1    0    1 0.3150165321 0.0000000000
    1    0    1    0 0.3211059738 0.0000000000
    1    0    1    1 -0.0000000033 0.0000000442
    1    1    1    0 -0.0000000033 -0.0000000442
    1    1    1    1 0.6788940262 0.0000000000
    2    0    2    0 0.4753191428 0.0000000000
    2    0    2    1 -0.0000000884 -0.0000000863
    2    1    2    0 -0.0000000884 0.0000000863
    2    1    2    1 0.5246808572 0.0000000000
    3    0    3    0 0.5185914155 0.0000000000
    3    0    3    1 0.0000001067 0.0000000471
    3    1    3    0 0.0000001067 -0.0000000471
    3    1    3    1 0.4814085845 0.0000000000
