    Step   Residual-2-norm     Threshold      Energy
        1     3.36564e+00     1.00000e-07           6.21174e-01
        2     3.16101e+00     1.25601e-07          -1.25601e+00
        3     1.39835e+00     4.04752e-07          -4.04752e+00
        4     4.50444e-01     5.03293e-07          -5.03293e+00
        5     4.49637e-01     5.14466e-07          -5.14466e+00
        6     3.37465e-01     5.26116e-07          -5.26116e+00
        7     1.04599e-01     5.34439e-07          -5.34439e+00
        8     1.20701e-02     5.35244e-07          -5.35244e+00
        9     2.83514e-03     5.35315e-07          -5.35315e+00
       10     2.15797e-03     5.35316e-07          -5.35316e+00
       11     2.94500e-03     5.35317e-07          -5.35317e+00
       12     1.32429e-03     5.35317e-07          -5.35317e+00
       13     1.68574e-03     5.35317e-07          -5.35317e+00
       14     1.01279e-02     5.35318e-07          -5.35318e+00
       15     5.34341e-02     5.35340e-07          -5.35340e+00
       16     2.17422e-02     5.35412e-07          -5.35412e+00
       17     5.93264e-03     5.35466e-07          -5.35466e+00
       18     2.73582e-03     5.35469e-07          -5.35469e+00
       19     3.69674e-03     5.35470e-07          -5.35470e+00
       20     1.46234e-03     5.35470e-07          -5.35470e+00
       21     4.33121e-04     5.35470e-07          -5.35470e+00
       22     4.71815e-05     5.35470e-07          -5.35470e+00
       23     5.55845e-05     5.35470e-07          -5.35470e+00
       24     1.64952e-04     5.35470e-07          -5.35470e+00
       25     5.41407e-04     5.35470e-07          -5.35470e+00
       26     1.10348e-03     5.35470e-07          -5.35470e+00
       27     2.32047e-04     5.35470e-07          -5.35470e+00
       28     1.36326e-04     5.35470e-07          -5.35470e+00
       29     2.00564e-04     5.35470e-07          -5.35470e+00
       30     3.96571e-05     5.35470e-07          -5.35470e+00
       31     1.44128e-05     5.35470e-07          -5.35470e+00
       32     1.88413e-06     5.35470e-07          -5.35470e+00
       33     8.62102e-07     5.35470e-07          -5.35470e+00
       34     7.44802e-07     5.35470e-07          -5.35470e+00
       35     5.06388e-06     5.35470e-07          -5.35470e+00
       36     1.36935e-05     5.35470e-07          -5.35470e+00
       37     6.98165e-06     5.35470e-07          -5.35470e+00
       38     6.60542e-06     5.35470e-07          -5.35470e+00
       39     6.73455e-06     5.35470e-07          -5.35470e+00
       40     1.77047e-06     5.35470e-07          -5.35470e+00
       41     5.64280e-07     5.35470e-07          -5.35470e+00
       42     7.27636e-08     5.35470e-07          -5.35470e+00
