    0    0    0    0 0.5750014890 0.0000000000
    0    0    0    1 -0.0000000090 0.0000000033
    0    1    0    0 -0.0000000090 -0.0000000033
    0    1    0    1 0.4249985110 0.0000000000
    1    0    1    0 0.4999999912 0.0000000000
    1    0    1    1 -0.0000000146 -0.0000000177
    1    1    1    0 -0.0000000146 0.0000000177
    1    1    1    1 0.5000000088 0.0000000000
    2    0    2    0 0.5000000075 0.0000000000
    2    0    2    1 -0.0000000069 -0.0000000166
    2    1    2    0 -0.0000000069 0.0000000166
    2    1    2    1 0.4999999925 0.0000000000
    3    0    3    0 0.4249985159 0.0000000000
    3    0    3    1 -0.0000000156 0.0000000276
    3    1    3    0 -0.0000000156 -0.0000000276
    3    1    3    1 0.5750014841 0.0000000000
