    Step   Residual-2-norm     Threshold      Energy
        1     9.03439e-01     1.00000e-07          -1.93954e-01
        2     6.91890e-01     1.00000e-07          -3.86057e-01
        3     3.84370e-01     1.00000e-07          -8.19572e-01
        4     2.59285e-01     1.13899e-07          -1.13899e+00
        5     3.41399e-01     1.27207e-07          -1.27207e+00
        6     1.48996e-01     1.34680e-07          -1.34680e+00
        7     1.23525e-01     1.37962e-07          -1.37962e+00
        8     1.15105e-01     1.40851e-07          -1.40851e+00
        9     6.88461e-02     1.42658e-07          -1.42658e+00
       10     4.57516e-02     1.43128e-07          -1.43128e+00
       11     2.64893e-02     1.43520e-07          -1.43520e+00
       12     1.69835e-02     1.43692e-07          -1.43692e+00
       13     5.17524e-03     1.43714e-07          -1.43714e+00
       14     3.94143e-03     1.43724e-07          -1.43724e+00
       15     2.25934e-03     1.43727e-07          -1.43727e+00
       16     1.18949e-03     1.43728e-07          -1.43728e+00
       17     8.57386e-04     1.43728e-07          -1.43728e+00
       18     8.41866e-04     1.43728e-07          -1.43728e+00
       19     4.63136e-04     1.43728e-07          -1.43728e+00
       20     2.62810e-04     1.43728e-07          -1.43728e+00
       21     1.91519e-04     1.43728e-07          -1.43728e+00
       22     6.67401e-05     1.43728e-07          -1.43728e+00
       23     2.45940e-05     1.43728e-07          -1.43728e+00
       24     1.73946e-05     1.43728e-07          -1.43728e+00
       25     9.37873e-06     1.43728e-07          -1.43728e+00
       26     9.59665e-06     1.43728e-07          -1.43728e+00
       27     8.17849e-06     1.43728e-07          -1.43728e+00
       28     2.62881e-06     1.43728e-07          -1.43728e+00
       29     1.20130e-06     1.43728e-07          -1.43728e+00
       30     7.57102e-07     1.43728e-07          -1.43728e+00
       31     1.88022e-07     1.43728e-07          -1.43728e+00
       32     1.89248e-07     1.43728e-07          -1.43728e+00
       33     2.46544e-07     1.43728e-07          -1.43728e+00
       34     7.46971e-08     1.43728e-07          -1.43728e+00
