    Step   Residual-2-norm     Threshold      Energy
        1     8.70788e-01     1.00000e-07          -2.01022e-01
        2     6.36653e-01     1.00000e-07          -3.73958e-01
        3     2.38647e-01     1.00000e-07          -7.83883e-01
        4     1.53407e-02     1.02137e-07          -1.02137e+00
        5     6.87003e-02     1.03328e-07          -1.03328e+00
        6     2.30809e-02     1.04535e-07          -1.04535e+00
        7     1.82771e-02     1.04639e-07          -1.04639e+00
        8     9.87941e-03     1.05012e-07          -1.05012e+00
        9     7.07994e-03     1.05350e-07          -1.05350e+00
       10     2.23096e-03     1.05354e-07          -1.05354e+00
       11     3.33941e-03     1.05361e-07          -1.05361e+00
       12     7.13571e-04     1.05368e-07          -1.05368e+00
       13     7.46882e-04     1.05368e-07          -1.05368e+00
       14     7.13570e-04     1.05369e-07          -1.05369e+00
       15     3.41784e-05     1.05369e-07          -1.05369e+00
       16     5.40294e-05     1.05369e-07          -1.05369e+00
       17     7.01784e-05     1.05369e-07          -1.05369e+00
       18     6.80213e-06     1.05369e-07          -1.05369e+00
       19     2.49791e-05     1.05369e-07          -1.05369e+00
       20     1.77669e-05     1.05369e-07          -1.05369e+00
       21     1.05506e-06     1.05369e-07          -1.05369e+00
       22     1.27271e-06     1.05369e-07          -1.05369e+00
       23     4.57033e-06     1.05369e-07          -1.05369e+00
       24     1.89814e-07     1.05369e-07          -1.05369e+00
       25     2.99722e-07     1.05369e-07          -1.05369e+00
       26     2.98637e-07     1.05369e-07          -1.05369e+00
       27     2.39867e-08     1.05369e-07          -1.05369e+00
