    Step   Residual-2-norm     Threshold      Energy
        1     1.05406e+00     1.00000e-07           1.24088e-01
        2     1.27951e+00     1.00000e-07          -2.98472e-01
        3     5.28453e-01     1.07711e-07          -1.07711e+00
        4     2.06317e-01     1.48789e-07          -1.48789e+00
        5     2.67723e-01     1.57909e-07          -1.57909e+00
        6     1.48503e-01     1.62793e-07          -1.62793e+00
        7     1.81779e-01     1.65036e-07          -1.65036e+00
        8     3.04284e-01     1.77227e-07          -1.77227e+00
        9     1.52272e-01     1.89622e-07          -1.89622e+00
       10     7.10724e-02     1.91387e-07          -1.91387e+00
       11     1.95996e-02     1.92156e-07          -1.92156e+00
       12     1.24245e-02     1.92382e-07          -1.92382e+00
       13     1.16150e-02     1.92395e-07          -1.92395e+00
       14     5.17341e-03     1.92406e-07          -1.92406e+00
       15     1.39473e-03     1.92414e-07          -1.92414e+00
       16     1.36602e-03     1.92415e-07          -1.92415e+00
       17     3.22744e-04     1.92415e-07          -1.92415e+00
       18     1.25281e-04     1.92415e-07          -1.92415e+00
       19     1.40816e-04     1.92415e-07          -1.92415e+00
       20     1.20682e-04     1.92415e-07          -1.92415e+00
       21     2.36910e-05     1.92415e-07          -1.92415e+00
       22     1.52125e-05     1.92415e-07          -1.92415e+00
       23     6.24908e-06     1.92415e-07          -1.92415e+00
       24     1.65517e-06     1.92415e-07          -1.92415e+00
       25     1.54682e-06     1.92415e-07          -1.92415e+00
       26     6.37468e-07     1.92415e-07          -1.92415e+00
       27     4.60239e-07     1.92415e-07          -1.92415e+00
       28     1.76292e-07     1.92415e-07          -1.92415e+00
