    Step   Residual-2-norm     Threshold      Energy
        1     8.70411e-01     1.00000e-07          -1.65164e-01
        2     6.80445e-01     1.00000e-07          -3.46276e-01
        3     2.65355e-01     1.00000e-07          -7.86838e-01
        4     3.16778e-02     1.04817e-07          -1.04817e+00
        5     1.23133e-01     1.06802e-07          -1.06802e+00
        6     4.51820e-02     1.08816e-07          -1.08816e+00
        7     4.42996e-02     1.09200e-07          -1.09200e+00
        8     2.93764e-02     1.10354e-07          -1.10354e+00
        9     1.72752e-02     1.11358e-07          -1.11358e+00
       10     8.43992e-03     1.11384e-07          -1.11384e+00
       11     4.25954e-03     1.11425e-07          -1.11425e+00
       12     3.52275e-03     1.11454e-07          -1.11454e+00
       13     1.84571e-03     1.11455e-07          -1.11455e+00
       14     1.34164e-03     1.11457e-07          -1.11457e+00
       15     5.15136e-04     1.11458e-07          -1.11458e+00
       16     5.25828e-04     1.11458e-07          -1.11458e+00
       17     2.13971e-04     1.11459e-07          -1.11459e+00
       18     9.45138e-05     1.11459e-07          -1.11459e+00
       19     1.80694e-04     1.11459e-07          -1.11459e+00
       20     4.43993e-05     1.11459e-07          -1.11459e+00
       21     1.12725e-05     1.11459e-07          -1.11459e+00
       22     3.63941e-05     1.11459e-07          -1.11459e+00
       23     1.11989e-05     1.11459e-07          -1.11459e+00
       24     3.59043e-06     1.11459e-07          -1.11459e+00
       25     8.44711e-06     1.11459e-07          -1.11459e+00
       26     3.01367e-06     1.11459e-07          -1.11459e+00
       27     3.31487e-07     1.11459e-07          -1.11459e+00
       28     7.62743e-07     1.11459e-07          -1.11459e+00
       29     5.88745e-07     1.11459e-07          -1.11459e+00
       30     1.14434e-07     1.11459e-07          -1.11459e+00
       31     1.72537e-07     1.11459e-07          -1.11459e+00
       32     1.33566e-07     1.11459e-07          -1.11459e+00
       33     1.19449e-08     1.11459e-07          -1.11459e+00
