    Step   Residual-2-norm     Threshold      Energy
        1     1.02899e+00     1.00000e-07           9.89772e-02
        2     1.27282e+00     1.00000e-07          -3.05791e-01
        3     5.14525e-01     1.08036e-07          -1.08036e+00
        4     2.11038e-01     1.49721e-07          -1.49721e+00
        5     1.92608e-01     1.57746e-07          -1.57746e+00
        6     8.71362e-02     1.61620e-07          -1.61620e+00
        7     6.66479e-02     1.62429e-07          -1.62429e+00
        8     2.87015e-01     1.67379e-07          -1.67379e+00
        9     2.41504e-01     1.74482e-07          -1.74482e+00
       10     1.19058e-01     1.77991e-07          -1.77991e+00
       11     3.03899e-02     1.79604e-07          -1.79604e+00
       12     1.37277e-02     1.80138e-07          -1.80138e+00
       13     1.40386e-02     1.80165e-07          -1.80165e+00
       14     8.23344e-03     1.80179e-07          -1.80179e+00
       15     6.75792e-03     1.80190e-07          -1.80190e+00
       16     6.51152e-03     1.80197e-07          -1.80197e+00
       17     1.81943e-03     1.80200e-07          -1.80200e+00
       18     3.76815e-04     1.80201e-07          -1.80201e+00
       19     3.40060e-04     1.80201e-07          -1.80201e+00
       20     1.47188e-04     1.80201e-07          -1.80201e+00
       21     1.52155e-04     1.80201e-07          -1.80201e+00
       22     8.80272e-05     1.80201e-07          -1.80201e+00
       23     3.43720e-05     1.80201e-07          -1.80201e+00
       24     2.12169e-05     1.80201e-07          -1.80201e+00
       25     5.64396e-06     1.80201e-07          -1.80201e+00
       26     3.68831e-06     1.80201e-07          -1.80201e+00
       27     2.92028e-06     1.80201e-07          -1.80201e+00
       28     2.16711e-06     1.80201e-07          -1.80201e+00
       29     1.60821e-06     1.80201e-07          -1.80201e+00
       30     1.27225e-06     1.80201e-07          -1.80201e+00
       31     1.06533e-07     1.80201e-07          -1.80201e+00
