    0    0    0    0 0.9385901812 0.0000000000
    0    0    0    1 -0.0000000187 0.0000000036
    0    1    0    0 -0.0000000187 -0.0000000036
    0    1    0    1 0.0614098188 0.0000000000
    1    0    1    0 0.0878292862 0.0000000000
    1    0    1    1 -0.0000000420 0.0000000604
    1    1    1    0 -0.0000000420 -0.0000000604
    1    1    1    1 0.9121707138 0.0000000000
    2    0    2    0 0.0878292864 0.0000000000
    2    0    2    1 -0.0000000334 -0.0000001874
    2    1    2    0 -0.0000000334 0.0000001874
    2    1    2    1 0.9121707136 0.0000000000
    3    0    3    0 0.0878292681 0.0000000000
    3    0    3    1 0.0000000766 0.0000001313
    3    1    3    0 0.0000000766 -0.0000001313
    3    1    3    1 0.9121707319 0.0000000000
