    0    0    0    0 0.9729799636 0.0000000000
    0    0    0    1 -0.0000000027 0.0000000112
    0    1    0    0 -0.0000000027 -0.0000000112
    0    1    0    1 0.0270200364 0.0000000000
    1    0    1    0 0.0600277781 0.0000000000
    1    0    1    1 0.0000000516 0.0000000027
    1    1    1    0 0.0000000516 -0.0000000027
    1    1    1    1 0.9399722219 0.0000000000
    2    0    2    0 0.0600277775 0.0000000000
    2    0    2    1 -0.0000000837 0.0000001097
    2    1    2    0 -0.0000000837 -0.0000001097
    2    1    2    1 0.9399722225 0.0000000000
    3    0    3    0 0.0600277792 0.0000000000
    3    0    3    1 0.0000000036 -0.0000001333
    3    1    3    0 0.0000000036 0.0000001333
    3    1    3    1 0.9399722208 0.0000000000
