    Step   Residual-2-norm     Threshold      Energy
        1     1.28341e+00     1.00000e-07           3.00990e-01
        2     1.56103e+00     1.00000e-07          -3.57442e-01
        3     6.90757e-01     1.38510e-07          -1.38510e+00
        4     2.94407e-01     1.84641e-07          -1.84641e+00
        5     3.32892e-01     1.98912e-07          -1.98912e+00
        6     2.96037e-01     2.06259e-07          -2.06259e+00
        7     5.76095e-01     2.14113e-07          -2.14113e+00
        8     4.13441e-01     2.32797e-07          -2.32797e+00
        9     2.02788e-01     2.48046e-07          -2.48046e+00
       10     9.67428e-02     2.51057e-07          -2.51057e+00
       11     4.68280e-02     2.52155e-07          -2.52155e+00
       12     4.55281e-02     2.52421e-07          -2.52421e+00
       13     2.22053e-02     2.52533e-07          -2.52533e+00
       14     1.18572e-02     2.52608e-07          -2.52608e+00
       15     6.70145e-03     2.52622e-07          -2.52622e+00
       16     2.56776e-03     2.52625e-07          -2.52625e+00
       17     1.81200e-03     2.52627e-07          -2.52627e+00
       18     1.67076e-03     2.52627e-07          -2.52627e+00
       19     7.45299e-04     2.52627e-07          -2.52627e+00
       20     4.31665e-04     2.52627e-07          -2.52627e+00
       21     2.40209e-04     2.52627e-07          -2.52627e+00
       22     8.99451e-05     2.52627e-07          -2.52627e+00
       23     6.50582e-05     2.52627e-07          -2.52627e+00
       24     5.71756e-05     2.52627e-07          -2.52627e+00
       25     3.01836e-05     2.52627e-07          -2.52627e+00
       26     1.50048e-05     2.52627e-07          -2.52627e+00
       27     7.37899e-06     2.52627e-07          -2.52627e+00
       28     2.83076e-06     2.52627e-07          -2.52627e+00
       29     2.28430e-06     2.52627e-07          -2.52627e+00
       30     1.75255e-06     2.52627e-07          -2.52627e+00
       31     1.00070e-06     2.52627e-07          -2.52627e+00
       32     2.95667e-07     2.52627e-07          -2.52627e+00
       33     1.78184e-07     2.52627e-07          -2.52627e+00
