    Step   Residual-2-norm     Threshold      Energy
        1     1.04112e+00     1.00000e-07           1.12135e-01
        2     1.25625e+00     1.00000e-07          -2.95168e-01
        3     5.17849e-01     1.05765e-07          -1.05765e+00
        4     2.00211e-01     1.46489e-07          -1.46489e+00
        5     2.66753e-01     1.55283e-07          -1.55283e+00
        6     1.44311e-01     1.60090e-07          -1.60090e+00
        7     1.72365e-01     1.62267e-07          -1.62267e+00
        8     2.94684e-01     1.73990e-07          -1.73990e+00
        9     1.46512e-01     1.85892e-07          -1.85892e+00
       10     6.83159e-02     1.87555e-07          -1.87555e+00
       11     1.88790e-02     1.88289e-07          -1.88289e+00
       12     1.18075e-02     1.88509e-07          -1.88509e+00
       13     1.07791e-02     1.88521e-07          -1.88521e+00
       14     5.02535e-03     1.88531e-07          -1.88531e+00
       15     1.32716e-03     1.88538e-07          -1.88538e+00
       16     1.30244e-03     1.88539e-07          -1.88539e+00
       17     3.38809e-04     1.88539e-07          -1.88539e+00
       18     1.16049e-04     1.88539e-07          -1.88539e+00
       19     1.28171e-04     1.88539e-07          -1.88539e+00
       20     1.19609e-04     1.88539e-07          -1.88539e+00
       21     2.19666e-05     1.88539e-07          -1.88539e+00
       22     1.40837e-05     1.88539e-07          -1.88539e+00
       23     6.21748e-06     1.88539e-07          -1.88539e+00
       24     1.49808e-06     1.88539e-07          -1.88539e+00
       25     1.38613e-06     1.88539e-07          -1.88539e+00
       26     6.02551e-07     1.88539e-07          -1.88539e+00
       27     3.91156e-07     1.88539e-07          -1.88539e+00
       28     1.69478e-07     1.88539e-07          -1.88539e+00
