    0    0    0    0 0.9182799968 0.0000000000
    0    0    0    1 0.0000000534 0.0000000128
    0    1    0    0 0.0000000534 -0.0000000128
    0    1    0    1 0.0817200032 0.0000000000
    1    0    1    0 0.1254557834 0.0000000000
    1    0    1    1 0.0000000379 0.0000000796
    1    1    1    0 0.0000000379 -0.0000000796
    1    1    1    1 0.8745442166 0.0000000000
    2    0    2    0 0.1254557941 0.0000000000
    2    0    2    1 -0.0000000299 -0.0000002161
    2    1    2    0 -0.0000000299 0.0000002161
    2    1    2    1 0.8745442059 0.0000000000
    3    0    3    0 0.1254558257 0.0000000000
    3    0    3    1 0.0000001911 0.0000001012
    3    1    3    0 0.0000001911 -0.0000001012
    3    1    3    1 0.8745441743 0.0000000000
