    0    0    0    0 0.6417565669 0.0000000000
    0    0    0    1 0.0000000345 0.0000002214
    0    1    0    0 0.0000000345 -0.0000002214
    0    1    0    1 0.3582434331 0.0000000000
    1    0    1    0 0.3760289524 0.0000000000
    1    0    1    1 -0.0000015494 0.0000034543
    1    1    1    0 -0.0000015494 -0.0000034543
    1    1    1    1 0.6239710476 0.0000000000
    2    0    2    0 0.3760290536 0.0000000000
    2    0    2    1 -0.0000087416 -0.0000070877
    2    1    2    0 -0.0000087416 0.0000070877
    2    1    2    1 0.6239709464 0.0000000000
    3    0    3    0 0.3760292629 0.0000000000
    3    0    3    1 0.0000104071 0.0000034092
    3    1    3    0 0.0000104071 -0.0000034092
    3    1    3    1 0.6239707371 0.0000000000
