    0    0    0    0 0.9650623727 0.0000000000
    0    0    0    1 -0.0000000196 0.0000000250
    0    1    0    0 -0.0000000196 -0.0000000250
    0    1    0    1 0.0349376273 0.0000000000
    1    0    1    0 0.0718824263 0.0000000000
    1    0    1    1 -0.0000000893 0.0000000013
    1    1    1    0 -0.0000000893 -0.0000000013
    1    1    1    1 0.9281175737 0.0000000000
    2    0    2    0 0.0718824257 0.0000000000
    2    0    2    1 0.0000000104 -0.0000001776
    2    1    2    0 0.0000000104 0.0000001776
    2    1    2    1 0.9281175743 0.0000000000
    3    0    3    0 0.0718824108 0.0000000000
    3    0    3    1 -0.0000000161 0.0000001282
    3    1    3    0 -0.0000000161 -0.0000001282
    3    1    3    1 0.9281175892 0.0000000000
