    0    0    0    0 0.9636194737 0.0000000000
    0    0    0    1 -0.0000000049 -0.0000000025
    0    1    0    0 -0.0000000049 0.0000000025
    0    1    0    1 0.0363805263 0.0000000000
    1    0    1    0 0.0598398393 0.0000000000
    1    0    1    1 -0.0000000024 -0.0000000012
    1    1    1    0 -0.0000000024 0.0000000012
    1    1    1    1 0.9401601607 0.0000000000
    2    0    2    0 0.0598398402 0.0000000000
    2    0    2    1 -0.0000000004 -0.0000000031
    2    1    2    0 -0.0000000004 0.0000000031
    2    1    2    1 0.9401601598 0.0000000000
    3    0    3    0 0.0598398357 0.0000000000
    3    0    3    1 -0.0000000011 0.0000000004
    3    1    3    0 -0.0000000011 -0.0000000004
    3    1    3    1 0.9401601643 0.0000000000
