    Step   Residual-2-norm     Threshold      Energy
        1     1.22593e+00     1.00000e-07           2.66314e-01
        2     1.56746e+00     1.00000e-07          -3.66327e-01
        3     6.53623e-01     1.38213e-07          -1.38213e+00
        4     2.80010e-01     1.84061e-07          -1.84061e+00
        5     2.26871e-01     1.95698e-07          -1.95698e+00
        6     1.45153e-01     2.00668e-07          -2.00668e+00
        7     2.22708e-01     2.02389e-07          -2.02389e+00
        8     3.41175e-01     2.17205e-07          -2.17205e+00
        9     1.74126e-01     2.32604e-07          -2.32604e+00
       10     6.81484e-02     2.34578e-07          -2.34578e+00
       11     1.76011e-02     2.35266e-07          -2.35266e+00
       12     1.04291e-02     2.35423e-07          -2.35423e+00
       13     1.04667e-02     2.35432e-07          -2.35432e+00
       14     6.53986e-03     2.35439e-07          -2.35439e+00
       15     1.14153e-03     2.35444e-07          -2.35444e+00
       16     6.46519e-04     2.35445e-07          -2.35445e+00
       17     4.01235e-04     2.35445e-07          -2.35445e+00
       18     1.13831e-04     2.35445e-07          -2.35445e+00
       19     6.14754e-05     2.35445e-07          -2.35445e+00
       20     7.33643e-05     2.35445e-07          -2.35445e+00
       21     8.31824e-06     2.35445e-07          -2.35445e+00
       22     4.17724e-06     2.35445e-07          -2.35445e+00
       23     1.78827e-06     2.35445e-07          -2.35445e+00
       24     6.98618e-07     2.35445e-07          -2.35445e+00
       25     6.10073e-07     2.35445e-07          -2.35445e+00
       26     2.52217e-07     2.35445e-07          -2.35445e+00
       27     1.19334e-07     2.35445e-07          -2.35445e+00
