    0    0    0    0 0.7970276817 0.0000000000
    0    0    0    1 0.0000000211 0.0000000432
    0    1    0    0 0.0000000211 -0.0000000432
    0    1    0    1 0.2029723183 0.0000000000
    1    0    1    0 0.2415347312 0.0000000000
    1    0    1    1 0.0000000118 0.0000000190
    1    1    1    0 0.0000000118 -0.0000000190
    1    1    1    1 0.7584652688 0.0000000000
    2    0    2    0 0.2415347411 0.0000000000
    2    0    2    1 -0.0000000429 -0.0000000758
    2    1    2    0 -0.0000000429 0.0000000758
    2    1    2    1 0.7584652589 0.0000000000
    3    0    3    0 0.2415347615 0.0000000000
    3    0    3    1 0.0000000922 0.0000000100
    3    1    3    0 0.0000000922 -0.0000000100
    3    1    3    1 0.7584652385 0.0000000000
