    Step   Residual-2-norm     Threshold      Energy
        1     8.71544e-01     1.00000e-07          -1.53211e-01
        2     6.97727e-01     1.00000e-07          -3.38003e-01
        3     2.74974e-01     1.00000e-07          -7.89494e-01
        4     3.82386e-02     1.05887e-07          -1.05887e+00
        5     1.42230e-01     1.08138e-07          -1.08138e+00
        6     5.25373e-02     1.10415e-07          -1.10415e+00
        7     5.27531e-02     1.10932e-07          -1.10932e+00
        8     4.03416e-02     1.12416e-07          -1.12416e+00
        9     2.13959e-02     1.13702e-07          -1.13702e+00
       10     1.21639e-02     1.13747e-07          -1.13747e+00
       11     5.30431e-03     1.13813e-07          -1.13813e+00
       12     4.51658e-03     1.13859e-07          -1.13859e+00
       13     2.52878e-03     1.13860e-07          -1.13860e+00
       14     1.61782e-03     1.13863e-07          -1.13863e+00
       15     9.44325e-04     1.13865e-07          -1.13865e+00
       16     8.03052e-04     1.13865e-07          -1.13865e+00
       17     2.66509e-04     1.13865e-07          -1.13865e+00
       18     1.54892e-04     1.13865e-07          -1.13865e+00
       19     2.03321e-04     1.13865e-07          -1.13865e+00
       20     4.74897e-05     1.13865e-07          -1.13865e+00
       21     2.25142e-05     1.13865e-07          -1.13865e+00
       22     5.56333e-05     1.13865e-07          -1.13865e+00
       23     1.39833e-05     1.13865e-07          -1.13865e+00
       24     6.52364e-06     1.13865e-07          -1.13865e+00
       25     1.60815e-05     1.13865e-07          -1.13865e+00
       26     2.96331e-06     1.13865e-07          -1.13865e+00
       27     6.61850e-07     1.13865e-07          -1.13865e+00
       28     1.93668e-06     1.13865e-07          -1.13865e+00
       29     6.47549e-07     1.13865e-07          -1.13865e+00
       30     2.56056e-07     1.13865e-07          -1.13865e+00
       31     3.18295e-07     1.13865e-07          -1.13865e+00
       32     1.62649e-07     1.13865e-07          -1.13865e+00
       33     2.57513e-08     1.13865e-07          -1.13865e+00
