    0    0    0    0 0.4877133875 0.0000000000
    0    0    0    1 0.0236535020 0.0664448933
    0    1    0    0 0.0236535020 -0.0664448933
    0    1    0    1 0.5122866125 0.0000000000
    1    0    1    0 0.5166852357 0.0000000000
    1    0    1    1 -0.0253079119 -0.0749968307
    1    1    1    0 -0.0253079119 0.0749968307
    1    1    1    1 0.4833147643 0.0000000000
    2    0    2    0 0.4846009026 0.0000000000
    2    0    2    1 0.0096973543 -0.2524286129
    2    1    2    0 0.0096973543 0.2524286129
    2    1    2    1 0.5153990974 0.0000000000
    3    0    3    0 0.5464170592 0.0000000000
    3    0    3    1 -0.0444931701 0.2461006825
    3    1    3    0 -0.0444931701 -0.2461006825
    3    1    3    1 0.4535829408 0.0000000000
    4    0    4    0 0.4956219079 0.0000000000
    4    0    4    1 -0.0169020335 0.0208616900
    4    1    4    0 -0.0169020335 -0.0208616900
    4    1    4    1 0.5043780921 0.0000000000
    5    0    5    0 0.5052831253 0.0000000000
    5    0    5    1 0.0125738413 -0.0324405553
    5    1    5    0 0.0125738413 0.0324405553
    5    1    5    1 0.4947168747 0.0000000000
    6    0    6    0 0.5046348926 0.0000000000
    6    0    6    1 -0.0107251452 -0.0231938992
    6    1    6    0 -0.0107251452 0.0231938992
    6    1    6    1 0.4953651074 0.0000000000
    7    0    7    0 0.4909104300 0.0000000000
    7    0    7    1 0.0021272051 0.0414418433
    7    1    7    0 0.0021272051 -0.0414418433
    7    1    7    1 0.5090895700 0.0000000000
    8    0    8    0 0.4958712728 0.0000000000
    8    0    8    1 0.0346850342 -0.0712187274
    8    1    8    0 0.0346850342 0.0712187274
    8    1    8    1 0.5041287272 0.0000000000
    9    0    9    0 0.5056643691 0.0000000000
    9    0    9    1 -0.0355880519 0.0711578952
    9    1    9    0 -0.0355880519 -0.0711578952
    9    1    9    1 0.4943356309 0.0000000000
   10    0   10    0 0.5076131525 0.0000000000
   10    0   10    1 -0.0007522611 -0.0304165773
   10    1   10    0 -0.0007522611 0.0304165773
   10    1   10    1 0.4923868475 0.0000000000
   11    0   11    0 0.4969811995 0.0000000000
   11    0   11    1 0.0079892909 0.0198976704
   11    1   11    0 0.0079892909 -0.0198976704
   11    1   11    1 0.5030188005 0.0000000000
   12    0   12    0 0.5345680623 0.0000000000
   12    0   12    1 -0.0214072179 -0.0660468077
   12    1   12    0 -0.0214072179 0.0660468077
   12    1   12    1 0.4654319377 0.0000000000
   13    0   13    0 0.4606219073 0.0000000000
   13    0   13    1 0.0170466826 0.0673095612
   13    1   13    0 0.0170466826 -0.0673095612
   13    1   13    1 0.5393780927 0.0000000000
   14    0   14    0 0.4815230685 0.0000000000
   14    0   14    1 0.0292565169 -0.2425650303
   14    1   14    0 0.0292565169 0.2425650303
   14    1   14    1 0.5184769315 0.0000000000
   15    0   15    0 0.5657849019 0.0000000000
   15    0   15    1 -0.0332402644 0.2340763641
   15    1   15    0 -0.0332402644 -0.2340763641
   15    1   15    1 0.4342150981 0.0000000000
