    0    0    0    0 0.4923493941 0.0000000000
    0    0    0    1 0.0179106352 0.0517368370
    0    1    0    0 0.0179106352 -0.0517368370
    0    1    0    1 0.5076506059 0.0000000000
    1    0    1    0 0.5093994641 0.0000000000
    1    0    1    1 -0.0187144036 -0.0556887269
    1    1    1    0 -0.0187144036 0.0556887269
    1    1    1    1 0.4906005359 0.0000000000
    2    0    2    0 0.4849413161 0.0000000000
    2    0    2    1 0.0107942327 -0.2400909538
    2    1    2    0 0.0107942327 0.2400909538
    2    1    2    1 0.5150586839 0.0000000000
    3    0    3    0 0.5372317275 0.0000000000
    3    0    3    1 -0.0333920519 0.2356871026
    3    1    3    0 -0.0333920519 -0.2356871026
    3    1    3    1 0.4627682725 0.0000000000
    4    0    4    0 0.4967911738 0.0000000000
    4    0    4    1 -0.0125516985 0.0170402726
    4    1    4    0 -0.0125516985 -0.0170402726
    4    1    4    1 0.5032088262 0.0000000000
    5    0    5    0 0.5036533336 0.0000000000
    5    0    5    1 0.0106187698 -0.0222326219
    5    1    5    0 0.0106187698 0.0222326219
    5    1    5    1 0.4963466664 0.0000000000
    6    0    6    0 0.5054309900 0.0000000000
    6    0    6    1 -0.0066113454 -0.0206214399
    6    1    6    0 -0.0066113454 0.0206214399
    6    1    6    1 0.4945690100 0.0000000000
    7    0    7    0 0.4920067872 0.0000000000
    7    0    7    1 0.0007956577 0.0306002625
    7    1    7    0 0.0007956577 -0.0306002625
    7    1    7    1 0.5079932128 0.0000000000
    8    0    8    0 0.4986897368 0.0000000000
    8    0    8    1 0.0253838364 -0.0530486436
    8    1    8    0 0.0253838364 0.0530486436
    8    1    8    1 0.5013102632 0.0000000000
    9    0    9    0 0.5016913112 0.0000000000
    9    0    9    1 -0.0258296650 0.0530030648
    9    1    9    0 -0.0258296650 -0.0530030648
    9    1    9    1 0.4983086888 0.0000000000
   10    0   10    0 0.5076183949 0.0000000000
   10    0   10    1 -0.0001329748 -0.0252955320
   10    1   10    0 -0.0001329748 0.0252955320
   10    1   10    1 0.4923816051 0.0000000000
   11    0   11    0 0.4960332374 0.0000000000
   11    0   11    1 0.0048987965 0.0192782931
   11    1   11    0 0.0048987965 -0.0192782931
   11    1   11    1 0.5039667626 0.0000000000
   12    0   12    0 0.5261117497 0.0000000000
   12    0   12    1 -0.0137075047 -0.0532900756
   12    1   12    0 -0.0137075047 0.0532900756
   12    1   12    1 0.4738882503 0.0000000000
   13    0   13    0 0.4716941085 0.0000000000
   13    0   13    1 0.0116767279 0.0539281197
   13    1   13    0 0.0116767279 -0.0539281197
   13    1   13    1 0.5283058915 0.0000000000
   14    0   14    0 0.4829474884 0.0000000000
   14    0   14    1 0.0222386113 -0.2343923025
   14    1   14    0 0.0222386113 0.2343923025
   14    1   14    1 0.5170525116 0.0000000000
   15    0   15    0 0.5484928725 0.0000000000
   15    0   15    1 -0.0272453107 0.2302189134
   15    1   15    0 -0.0272453107 -0.2302189134
   15    1   15    1 0.4515071275 0.0000000000
