 # inv_temp, global_norm, global_1st_norm, step_i 
0.0000000000000000 209.1124403101232190 209.1124403101232190 0
0.0041662971213043 30.0014841046440601 209.1124403101232190 1
0.0083321596078482 30.0030525010445288 209.1124403101232190 2
0.0124975893973700 30.0046164244800799 209.1124403101232190 3
0.0166625884386083 30.0061758535065941 209.1124403101232190 4
0.0208271586911056 30.0077307669579625 209.1124403101232190 5
0.0249913021250066 30.0092811439460938 209.1124403101232190 6
0.0291550207208534 30.0108269638717395 209.1124403101232190 7
0.0333183164693765 30.0123682064236306 209.1124403101232190 8
0.0374811913712818 30.0139048515885953 209.1124403101232190 9
0.0416436474370351 30.0154368796529631 209.1124403101232190 10
0.0458056866866415 30.0169642712084261 209.1124403101232190 11
0.0499673111494227 30.0184870071558478 209.1124403101232190 12
0.0541285228637911 30.0200050687106739 209.1124403101232190 13
0.0582893238770200 30.0215184374051702 209.1124403101232190 14
0.0624497162450115 30.0230270950950775 209.1124403101232190 15
0.0666097020320617 30.0245310239613943 209.1124403101232190 16
0.0707692833106227 30.0260302065142675 209.1124403101232190 17
0.0749284621610626 30.0275246255990780 209.1124403101232190 18
0.0790872406714231 30.0290142643956521 209.1124403101232190 19
0.0832456209371743 30.0304991064261451 209.1124403101232190 20
0.0874036050609678 30.0319791355550372 209.1124403101232190 21
0.0915611951523881 30.0334543359931523 209.1124403101232190 22
0.0957183933277013 30.0349246923021589 209.1124403101232190 23
0.0998752017096033 30.0363901893939769 209.1124403101232190 24
0.1040316224269649 30.0378508125371724 209.1124403101232190 25
0.1081876576145768 30.0393065473572953 209.1124403101232190 26
0.1123433094128928 30.0407573798386238 209.1124403101232190 27
0.1164985799677712 30.0422032963297916 209.1124403101232190 28
0.1206534714302166 30.0436442835415995 209.1124403101232190 29
0.1248079859561187 30.0450803285512862 209.1124403101232190 30
0.1289621257059927 30.0465114188056823 209.1124403101232190 31
0.1331158928447167 30.0479375421199641 209.1124403101232190 32
0.1372692895412705 30.0493586866807334 209.1124403101232190 33
0.1414223179684726 30.0507748410470619 209.1124403101232190 34
0.1455749803027176 30.0521859941539233 209.1124403101232190 35
0.1497272787237132 30.0535921353090849 209.1124403101232190 36
0.1538792154142173 30.0549932541985534 209.1124403101232190 37
0.1580307925597747 30.0563893408836798 209.1124403101232190 38
0.1621820123484549 30.0577803858059376 209.1124403101232190 39
0.1663328769705888 30.0591663797833668 209.1124403101232190 40
0.1704833886185076 30.0605473140145278 209.1124403101232190 41
0.1746335494862805 30.0619231800774713 209.1124403101232190 42
0.1787833617694538 30.0632939699289352 209.1124403101232190 43
0.1829328276647912 30.0646596759070057 209.1124403101232190 44
0.1870819493700141 30.0660202907296537 209.1124403101232190 45
0.1912307290835432 30.0673758074936686 209.1124403101232190 46
0.1953791690042414 30.0687262196769076 209.1124403101232190 47
0.1995272713311574 30.0700715211360254 209.1124403101232190 48
0.2036750382632708 30.0714117061065735 209.1124403101232190 49
0.2078224719992387 30.0727467692030253 209.1124403101232190 50
0.2119695747371435 30.0740767054168536 209.1124403101232190 51
0.2161163486742423 30.0754015101178283 209.1124403101232190 52
0.2202627960067181 30.0767211790505833 209.1124403101232190 53
0.2244089189294322 30.0780357083353849 209.1124403101232190 54
0.2285547196356794 30.0793450944663299 209.1124403101232190 55
0.2327002003169440 30.0806493343108308 209.1124403101232190 56
