    0    0    0    0 0.4792018366 0.0000000000
    0    0    0    1 0.0252937616 0.0681616320
    0    1    0    0 0.0252937616 -0.0681616320
    0    1    0    1 0.5207981634 0.0000000000
    1    0    1    0 0.5356866425 0.0000000000
    1    0    1    1 -0.0284013597 -0.0909347388
    1    1    1    0 -0.0284013597 0.0909347388
    1    1    1    1 0.4643133575 0.0000000000
    2    0    2    0 0.4871731080 0.0000000000
    2    0    2    1 0.0031259124 -0.2011934175
    2    1    2    0 0.0031259124 0.2011934175
    2    1    2    1 0.5128268920 0.0000000000
    3    0    3    0 0.5436335019 0.0000000000
    3    0    3    1 -0.0522735452 0.1955963906
    3    1    3    0 -0.0522735452 -0.1955963906
    3    1    3    1 0.4563664981 0.0000000000
    4    0    4    0 0.4964360185 0.0000000000
    4    0    4    1 -0.0203233862 0.0151419223
    4    1    4    0 -0.0203233862 -0.0151419223
    4    1    4    1 0.5035639815 0.0000000000
    5    0    5    0 0.5063661173 0.0000000000
    5    0    5    1 0.0083890383 -0.0479959593
    5    1    5    0 0.0083890383 0.0479959593
    5    1    5    1 0.4936338827 0.0000000000
    6    0    6    0 0.4970292679 0.0000000000
    6    0    6    1 -0.0180640631 -0.0244672106
    6    1    6    0 -0.0180640631 0.0244672106
    6    1    6    1 0.5029707321 0.0000000000
    7    0    7    0 0.4959002100 0.0000000000
    7    0    7    1 0.0075877193 0.0622237550
    7    1    7    0 0.0075877193 -0.0622237550
    7    1    7    1 0.5040997900 0.0000000000
    8    0    8    0 0.4861423805 0.0000000000
    8    0    8    1 0.0404207829 -0.0831779128
    8    1    8    0 0.0404207829 0.0831779128
    8    1    8    1 0.5138576195 0.0000000000
    9    0    9    0 0.5207242714 0.0000000000
    9    0    9    1 -0.0421824963 0.0834563345
    9    1    9    0 -0.0421824963 -0.0834563345
    9    1    9    1 0.4792757286 0.0000000000
   10    0   10    0 0.4979312445 0.0000000000
   10    0   10    1 -0.0034135200 -0.0341437012
   10    1   10    0 -0.0034135200 0.0341437012
   10    1   10    1 0.5020687555 0.0000000000
   11    0   11    0 0.5022287756 0.0000000000
   11    0   11    1 0.0112385367 0.0131501039
   11    1   11    0 0.0112385367 -0.0131501039
   11    1   11    1 0.4977712244 0.0000000000
   12    0   12    0 0.5351394879 0.0000000000
   12    0   12    1 -0.0359670529 -0.0667044925
   12    1   12    0 -0.0359670529 0.0667044925
   12    1   12    1 0.4648605121 0.0000000000
   13    0   13    0 0.4522990764 0.0000000000
   13    0   13    1 0.0250409594 0.0693131547
   13    1   13    0 0.0250409594 -0.0693131547
   13    1   13    1 0.5477009236 0.0000000000
   14    0   14    0 0.4852790841 0.0000000000
   14    0   14    1 0.0367718351 -0.1813260147
   14    1   14    0 0.0367718351 0.1813260147
   14    1   14    1 0.5147209159 0.0000000000
   15    0   15    0 0.5791293506 0.0000000000
   15    0   15    1 -0.0276332803 0.1627063753
   15    1   15    0 -0.0276332803 -0.1627063753
   15    1   15    1 0.4208706494 0.0000000000
