    0    0    0    0 0.4832417239 0.0000000000
    0    0    0    1 0.0263845201 0.0729855269
    0    1    0    0 0.0263845201 -0.0729855269
    0    1    0    1 0.5167582761 0.0000000000
    1    0    1    0 0.5251632666 0.0000000000
    1    0    1    1 -0.0289433180 -0.0875608956
    1    1    1    0 -0.0289433180 0.0875608956
    1    1    1    1 0.4748367334 0.0000000000
    2    0    2    0 0.4857185930 0.0000000000
    2    0    2    1 0.0069304108 -0.2406867136
    2    1    2    0 0.0069304108 0.2406867136
    2    1    2    1 0.5142814070 0.0000000000
    3    0    3    0 0.5492931605 0.0000000000
    3    0    3    1 -0.0512552983 0.2336115384
    3    1    3    0 -0.0512552983 -0.2336115384
    3    1    3    1 0.4507068395 0.0000000000
    4    0    4    0 0.4952389670 0.0000000000
    4    0    4    1 -0.0195876108 0.0208749117
    4    1    4    0 -0.0195876108 -0.0208749117
    4    1    4    1 0.5047610330 0.0000000000
    5    0    5    0 0.5063299368 0.0000000000
    5    0    5    1 0.0120468769 -0.0411640920
    5    1    5    0 0.0120468769 0.0411640920
    5    1    5    1 0.4936700632 0.0000000000
    6    0    6    0 0.5020406782 0.0000000000
    6    0    6    1 -0.0145976118 -0.0244231332
    6    1    6    0 -0.0145976118 0.0244231332
    6    1    6    1 0.4979593218 0.0000000000
    7    0    7    0 0.4918430991 0.0000000000
    7    0    7    1 0.0042364670 0.0518350084
    7    1    7    0 0.0042364670 -0.0518350084
    7    1    7    1 0.5081569009 0.0000000000
    8    0    8    0 0.4919275238 0.0000000000
    8    0    8    1 0.0402039915 -0.0821544558
    8    1    8    0 0.0402039915 0.0821544558
    8    1    8    1 0.5080724762 0.0000000000
    9    0    9    0 0.5116152635 0.0000000000
    9    0    9    1 -0.0415954252 0.0821633851
    9    1    9    0 -0.0415954252 -0.0821633851
    9    1    9    1 0.4883847365 0.0000000000
   10    0   10    0 0.5049183141 0.0000000000
   10    0   10    1 -0.0017922826 -0.0335184662
   10    1   10    0 -0.0017922826 0.0335184662
   10    1   10    1 0.4950816859 0.0000000000
   11    0   11    0 0.4990103092 0.0000000000
   11    0   11    1 0.0104847580 0.0180981857
   11    1   11    0 0.0104847580 -0.0180981857
   11    1   11    1 0.5009896908 0.0000000000
   12    0   12    0 0.5382822910 0.0000000000
   12    0   12    1 -0.0288154850 -0.0711366613
   12    1   12    0 -0.0288154850 0.0711366613
   12    1   12    1 0.4617177090 0.0000000000
   13    0   13    0 0.4535205791 0.0000000000
   13    0   13    1 0.0215229636 0.0730845966
   13    1   13    0 0.0215229636 -0.0730845966
   13    1   13    1 0.5464794209 0.0000000000
   14    0   14    0 0.4823338231 0.0000000000
   14    0   14    1 0.0342556149 -0.2262509464
   14    1   14    0 0.0342556149 0.2262509464
   14    1   14    1 0.5176661769 0.0000000000
   15    0   15    0 0.5768296198 0.0000000000
   15    0   15    1 -0.0340597434 0.2128329362
   15    1   15    0 -0.0340597434 -0.2128329362
   15    1   15    1 0.4231703802 0.0000000000
