    0    0    0    0 0.4964995754 0.0000000000
    0    0    0    1 0.0147099574 0.0046946815
    0    1    0    0 0.0147099574 -0.0046946815
    0    1    0    1 0.5035004246 0.0000000000
    1    0    1    0 0.5334417288 0.0000000000
    1    0    1    1 0.0001779738 -0.0239093108
    1    1    1    0 0.0001779738 0.0239093108
    1    1    1    1 0.4665582712 0.0000000000
    2    0    2    0 0.4871544508 0.0000000000
    2    0    2    1 0.0058410028 -0.0285845984
    2    1    2    0 0.0058410028 0.0285845984
    2    1    2    1 0.5128455492 0.0000000000
    3    0    3    0 0.4957726889 0.0000000000
    3    0    3    1 -0.0168229579 0.0367082050
    3    1    3    0 -0.0168229579 -0.0367082050
    3    1    3    1 0.5042273111 0.0000000000
    4    0    4    0 0.5150424386 0.0000000000
    4    0    4    1 -0.0115594238 -0.0164905447
    4    1    4    0 -0.0115594238 0.0164905447
    4    1    4    1 0.4849575614 0.0000000000
    5    0    5    0 0.4951010471 0.0000000000
    5    0    5    1 0.0065607518 -0.0246198077
    5    1    5    0 0.0065607518 0.0246198077
    5    1    5    1 0.5048989529 0.0000000000
    6    0    6    0 0.4887912094 0.0000000000
    6    0    6    1 -0.0093171404 -0.0123391637
    6    1    6    0 -0.0093171404 0.0123391637
    6    1    6    1 0.5112087906 0.0000000000
    7    0    7    0 0.5048796963 0.0000000000
    7    0    7    1 0.0059771705 0.0431637054
    7    1    7    0 0.0059771705 -0.0431637054
    7    1    7    1 0.4951203037 0.0000000000
    8    0    8    0 0.4771836343 0.0000000000
    8    0    8    1 0.0059751756 -0.0218840799
    8    1    8    0 0.0059751756 0.0218840799
    8    1    8    1 0.5228163657 0.0000000000
    9    0    9    0 0.5279368330 0.0000000000
    9    0    9    1 -0.0042459600 0.0203239665
    9    1    9    0 -0.0042459600 -0.0203239665
    9    1    9    1 0.4720631670 0.0000000000
   10    0   10    0 0.4739779292 0.0000000000
   10    0   10    1 -0.0064010597 -0.0123866297
   10    1   10    0 -0.0064010597 0.0123866297
   10    1   10    1 0.5260220708 0.0000000000
   11    0   11    0 0.5066870819 0.0000000000
   11    0   11    1 -0.0087762007 -0.0010964156
   11    1   11    0 -0.0087762007 0.0010964156
   11    1   11    1 0.4933129181 0.0000000000
   12    0   12    0 0.4982217696 0.0000000000
   12    0   12    1 -0.0202057233 -0.0115829633
   12    1   12    0 -0.0202057233 0.0115829633
   12    1   12    1 0.5017782304 0.0000000000
   13    0   13    0 0.4944991463 0.0000000000
   13    0   13    1 0.0161580556 0.0107818925
   13    1   13    0 0.0161580556 -0.0107818925
   13    1   13    1 0.5055008537 0.0000000000
   14    0   14    0 0.4930058104 0.0000000000
   14    0   14    1 0.0087892382 -0.0066627179
   14    1   14    0 0.0087892382 0.0066627179
   14    1   14    1 0.5069941896 0.0000000000
   15    0   15    0 0.5166467968 0.0000000000
   15    0   15    1 0.0082122231 0.0093997861
   15    1   15    0 0.0082122231 -0.0093997861
   15    1   15    1 0.4833532032 0.0000000000
