 # inv_temp, N, N^2, D, D^2, Sz, Sz^2, step_i 
0.0041662971213043 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0045492781191373 3.9924828451753687 1
0.0083321596078482 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0044758332771944 3.9772878432420433 2
0.0124975893973700 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0044031308134310 3.9621502055213140 3
0.0166625884386083 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0043311505063673 3.9470700545079982 4
0.0208271586911056 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0042598724350202 3.9320475065654108 5
0.0249913021250066 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0041892769789375 3.9170826720220986 6
0.0291550207208534 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0041193448180214 3.9021756552657632 7
0.0333183164693765 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0040500569323060 3.8873265548361617 8
0.0374811913712818 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0039813946015896 3.8725354635151477 9
0.0416436474370351 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0039133394049458 3.8578024684158656 10
0.0458056866866415 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0038458732201527 3.8431276510694214 11
0.0499673111494227 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0037789782229730 3.8285110875102992 12
0.0541285228637911 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0037126368863865 3.8139528483596230 13
0.0582893238770200 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0036468319796795 3.7994529989070229 14
0.0624497162450115 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0035815465674517 3.7850115991909181 15
0.0666097020320617 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0035167640085179 3.7706287040769748 16
0.0707692833106227 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0034524679547647 3.7563043633351310 17
0.0749284621610626 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0033886423498335 3.7420386217147059 18
0.0790872406714231 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0033252714277873 3.7278315190188795 19
0.0832456209371743 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0032623397117128 3.7136830901768421 20
0.0874036050609678 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0031998320121606 3.6995933653148949 21
0.0915611951523881 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0031377334255651 3.6855623698262518 22
0.0957183933277013 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0030760293326258 3.6715901244390921 23
0.0998752017096033 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0030147053965113 3.6576766452840297 24
0.1040316224269649 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0029537475611237 3.6438219439593111 25
0.1081876576145768 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0028931420491932 3.6300260275958061 26
0.1123433094128928 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0028328753603931 3.6162888989200459 27
0.1164985799677712 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0027729342693253 3.6026105563164963 28
0.1206534714302166 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0027133058235211 3.5889909938883049 29
0.1248079859561187 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0026539773413345 3.5754302015178183 30
0.1289621257059927 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0025949364098039 3.5619281649247547 31
0.1331158928447167 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0025361708824818 3.5484848657243671 32
0.1372692895412705 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0024776688772111 3.5351002814843193 33
0.1414223179684726 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0024194187738328 3.5217743857808093 34
0.1455749803027176 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0023614092119211 3.5085071482528938 35
0.1497272787237132 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0023036290883819 3.4952985346571537 36
0.1538792154142173 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0022460675551440 3.4821485069205336 37
0.1580307925597747 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0021887140166882 3.4690570231933400 38
0.1621820123484549 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0021315581276542 3.4560240378999922 39
0.1663328769705888 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0020745897903671 3.4430495017904668 40
0.1704833886185076 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0020177991523108 3.4301333619903911 41
0.1746335494862805 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0019611766036734 3.4172755620499937 42
0.1787833617694538 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0019047127747978 3.4044760419934450 43
0.1829328276647912 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0018483985335925 3.3917347383662761 44
0.1870819493700141 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0017922249830250 3.3790515842833697 45
0.1912307290835432 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0017361834585103 3.3664265094754757 46
0.1953791690042414 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0016802655253133 3.3538594403357189 47
0.1995272713311574 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0016244629759584 3.3413502999649394 48
0.2036750382632708 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0015687678276325 3.3288990082175181 49
0.2078224719992387 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0015131723195388 3.3165054817454727 50
0.2119695747371435 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0014576689102900 3.3041696340431055 51
0.2161163486742423 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0014022502752674 3.2918913754903567 52
0.2202627960067181 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0013469093040035 3.2796706133966809 53
0.2244089189294322 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0012916390975635 3.2675072520435640 54
0.2285547196356794 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0012364329658848 3.2554011927272288 55
0.2327002003169440 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0011812844251660 3.2433523338008476 56
0.2368453631626584 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0011261871952595 3.2313605707160136 57
0.2409902103599639 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0010711351970065 3.2194257960646859 58
0.2451347440934728 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0010161225496825 3.2075478996199824 59
0.2492789665450338 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0009611435683292 3.1957267683771677 60
