    0    0    0    0 0.5047742870 0.0000000000
    0    0    0    1 0.0125796689 0.0016115480
    0    1    0    0 0.0125796689 -0.0016115480
    0    1    0    1 0.4952257130 0.0000000000
    1    0    1    0 0.5151132057 0.0000000000
    1    0    1    1 0.0060726820 -0.0047129919
    1    1    1    0 0.0060726820 0.0047129919
    1    1    1    1 0.4848867943 0.0000000000
    2    0    2    0 0.4959795313 0.0000000000
    2    0    2    1 0.0014716993 -0.0033868245
    2    1    2    0 0.0014716993 0.0033868245
    2    1    2    1 0.5040204687 0.0000000000
    3    0    3    0 0.4953822769 0.0000000000
    3    0    3    1 -0.0061880619 0.0069992550
    3    1    3    0 -0.0061880619 -0.0069992550
    3    1    3    1 0.5046177231 0.0000000000
    4    0    4    0 0.5153693269 0.0000000000
    4    0    4    1 -0.0075154389 -0.0112786923
    4    1    4    0 -0.0075154389 0.0112786923
    4    1    4    1 0.4846306731 0.0000000000
    5    0    5    0 0.4921933783 0.0000000000
    5    0    5    1 0.0152162882 -0.0078357267
    5    1    5    0 0.0152162882 0.0078357267
    5    1    5    1 0.5078066217 0.0000000000
    6    0    6    0 0.4938702154 0.0000000000
    6    0    6    1 -0.0016755778 -0.0050118536
    6    1    6    0 -0.0016755778 0.0050118536
    6    1    6    1 0.5061297846 0.0000000000
    7    0    7    0 0.4926721715 0.0000000000
    7    0    7    1 -0.0024344861 0.0204145962
    7    1    7    0 -0.0024344861 -0.0204145962
    7    1    7    1 0.5073278285 0.0000000000
    8    0    8    0 0.4891161791 0.0000000000
    8    0    8    1 0.0012140431 -0.0082715962
    8    1    8    0 0.0012140431 0.0082715962
    8    1    8    1 0.5108838209 0.0000000000
    9    0    9    0 0.5120324754 0.0000000000
    9    0    9    1 0.0000343355 0.0043081349
    9    1    9    0 0.0000343355 -0.0043081349
    9    1    9    1 0.4879675246 0.0000000000
   10    0   10    0 0.4825147037 0.0000000000
   10    0   10    1 -0.0032099657 -0.0075561042
   10    1   10    0 -0.0032099657 0.0075561042
   10    1   10    1 0.5174852963 0.0000000000
   11    0   11    0 0.5055817275 0.0000000000
   11    0   11    1 -0.0066794463 0.0033843447
   11    1   11    0 -0.0066794463 -0.0033843447
   11    1   11    1 0.4944182725 0.0000000000
   12    0   12    0 0.4991293322 0.0000000000
   12    0   12    1 -0.0039018570 -0.0024669123
   12    1   12    0 -0.0039018570 0.0024669123
   12    1   12    1 0.5008706678 0.0000000000
   13    0   13    0 0.4998573495 0.0000000000
   13    0   13    1 0.0078583272 -0.0010837374
   13    1   13    0 0.0078583272 0.0010837374
   13    1   13    1 0.5001426505 0.0000000000
   14    0   14    0 0.4940187614 0.0000000000
   14    0   14    1 -0.0027638295 0.0127166763
   14    1   14    0 -0.0027638295 -0.0127166763
   14    1   14    1 0.5059812386 0.0000000000
   15    0   15    0 0.5018077042 0.0000000000
   15    0   15    1 0.0081262406 -0.0011388882
   15    1   15    0 0.0081262406 0.0011388882
   15    1   15    1 0.4981922958 0.0000000000
