 # inv_temp, N, N^2, D, D^2, Sz, Sz^2, step_i 
0.0041664881947314 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0008853815956511 3.9864432532976659 1
0.0083325387244086 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0008421093849909 3.9715018963841229 2
0.0124981536001795 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0007977432322770 3.9566189746761782 3
0.0166633348400059 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0007522942751757 3.9417945127766671 4
0.0208280844685079 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0007057737732608 3.9270285293211513 5
0.0249924045168030 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0006581930960343 3.9123210370870334 6
0.0291562970223432 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0006095637115528 3.8976720431023399 7
0.0333197640287469 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0005598971754459 3.8830815487526227 8
0.0374828075856289 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0005092051205501 3.8685495498881668 9
0.0416454297484266 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0004574992469516 3.8540760369301337 10
0.0458076325782234 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0004047913125932 3.8396609949754663 11
0.0499694181415688 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0003510931242089 3.8253044039020310 12
0.0541307885102969 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0002964165288733 3.8110062384715158 13
0.0582917457613414 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0002407734058789 3.7967664684328013 14
0.0624522919765488 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0001841756590881 3.7825850586234950 15
0.0666124292424887 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0001266352096771 3.7684619690714052 16
0.0707721596502635 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0000681639893440 3.7543971550943436 17
0.0749314852953144 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 -0.0000087739338180 3.7403905673992330 18
0.0790904082772271 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000515230231814 3.7264421521807138 19
0.0832489306995348 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0001127149556603 3.7125518512179658 20
0.0874070546695207 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0001747899506288 3.6987196019713688 21
0.0915647822980185 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0002377361131424 3.6849453376775645 22
0.0957221156992117 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0003015415709600 3.6712289874434965 23
0.0998790569904322 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0003661944788325 3.6575704763402843 24
0.1040356082919577 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0004316830225978 3.6439697254942791 25
0.1081917717268085 16.0000000000000000 256.0000000000000000 0.0000000000000000 0.0000000000000000 0.0004979954228350 3.6304266521792785 26
