    0    0    0    0 0.4985062437 0.0000000000
    0    0    0    1 0.0029169029 0.0011770448
    0    1    0    0 0.0029169029 -0.0011770448
    0    1    0    1 0.5014937563 0.0000000000
    1    0    1    0 0.5020277198 0.0000000000
    1    0    1    1 0.0016341875 -0.0003951101
    1    1    1    0 0.0016341875 0.0003951101
    1    1    1    1 0.4979722802 0.0000000000
    2    0    2    0 0.5002814287 0.0000000000
    2    0    2    1 -0.0026693111 0.0002598870
    2    1    2    0 -0.0026693111 -0.0002598870
    2    1    2    1 0.4997185713 0.0000000000
    3    0    3    0 0.5014966392 0.0000000000
    3    0    3    1 -0.0003591636 0.0001753333
    3    1    3    0 -0.0003591636 -0.0001753333
    3    1    3    1 0.4985033608 0.0000000000
    4    0    4    0 0.5041654397 0.0000000000
    4    0    4    1 -0.0027570418 -0.0032427640
    4    1    4    0 -0.0027570418 0.0032427640
    4    1    4    1 0.4958345603 0.0000000000
    5    0    5    0 0.4973203761 0.0000000000
    5    0    5    1 0.0066710554 0.0015582409
    5    1    5    0 0.0066710554 -0.0015582409
    5    1    5    1 0.5026796239 0.0000000000
    6    0    6    0 0.4995599268 0.0000000000
    6    0    6    1 -0.0005398595 -0.0026279496
    6    1    6    0 -0.0005398595 0.0026279496
    6    1    6    1 0.5004400732 0.0000000000
    7    0    7    0 0.4958347419 0.0000000000
    7    0    7    1 -0.0033043688 0.0039344193
    7    1    7    0 -0.0033043688 -0.0039344193
    7    1    7    1 0.5041652581 0.0000000000
    8    0    8    0 0.4982573074 0.0000000000
    8    0    8    1 0.0022742495 -0.0017913987
    8    1    8    0 0.0022742495 0.0017913987
    8    1    8    1 0.5017426926 0.0000000000
    9    0    9    0 0.5009492974 0.0000000000
    9    0    9    1 -0.0001596452 0.0016880816
    9    1    9    0 -0.0001596452 -0.0016880816
    9    1    9    1 0.4990507026 0.0000000000
   10    0   10    0 0.4961810143 0.0000000000
   10    0   10    1 0.0035390969 -0.0058920802
   10    1   10    0 0.0035390969 0.0058920802
   10    1   10    1 0.5038189857 0.0000000000
   11    0   11    0 0.5024155687 0.0000000000
   11    0   11    1 -0.0005690322 0.0016235149
   11    1   11    0 -0.0005690322 -0.0016235149
   11    1   11    1 0.4975844313 0.0000000000
   12    0   12    0 0.5004058604 0.0000000000
   12    0   12    1 0.0014835181 0.0003181676
   12    1   12    0 0.0014835181 -0.0003181676
   12    1   12    1 0.4995941396 0.0000000000
   13    0   13    0 0.5015889285 0.0000000000
   13    0   13    1 0.0032644581 -0.0000297023
   13    1   13    0 0.0032644581 0.0000297023
   13    1   13    1 0.4984110715 0.0000000000
   14    0   14    0 0.4998973327 0.0000000000
   14    0   14    1 0.0003880440 0.0044474009
   14    1   14    0 0.0003880440 -0.0044474009
   14    1   14    1 0.5001026673 0.0000000000
   15    0   15    0 0.5009736786 0.0000000000
   15    0   15    1 0.0043139170 -0.0025188945
   15    1   15    0 0.0043139170 0.0025188945
   15    1   15    1 0.4990263214 0.0000000000
