    0    0    0    0 0.4891538472 0.0000000000
    0    0    0    1 -0.0069913310 -0.0240613495
    0    1    0    0 -0.0069913310 0.0240613495
    0    1    0    1 0.5108461528 0.0000000000
    1    0    1    0 0.4879356514 0.0000000000
    1    0    1    1 0.0191001097 -0.0102375210
    1    1    1    0 0.0191001097 0.0102375210
    1    1    1    1 0.5120643486 0.0000000000
    2    0    2    0 0.5191046001 0.0000000000
    2    0    2    1 -0.0101488728 0.0133520449
    2    1    2    0 -0.0101488728 -0.0133520449
    2    1    2    1 0.4808953999 0.0000000000
    3    0    3    0 0.5230103266 0.0000000000
    3    0    3    1 0.0237599076 0.0241462332
    3    1    3    0 0.0237599076 -0.0241462332
    3    1    3    1 0.4769896734 0.0000000000
    4    0    4    0 0.5016656131 0.0000000000
    4    0    4    1 -0.0127377685 -0.0272582656
    4    1    4    0 -0.0127377685 0.0272582656
    4    1    4    1 0.4983343869 0.0000000000
    5    0    5    0 0.4952485536 0.0000000000
    5    0    5    1 0.0061019486 0.0038229231
    5    1    5    0 0.0061019486 -0.0038229231
    5    1    5    1 0.5047514464 0.0000000000
    6    0    6    0 0.4722422449 0.0000000000
    6    0    6    1 -0.0125683362 0.0227239425
    6    1    6    0 -0.0125683362 -0.0227239425
    6    1    6    1 0.5277577551 0.0000000000
    7    0    7    0 0.5163204855 0.0000000000
    7    0    7    1 0.0105175660 0.0045858107
    7    1    7    0 0.0105175660 -0.0045858107
    7    1    7    1 0.4836795145 0.0000000000
    8    0    8    0 0.5103299699 0.0000000000
    8    0    8    1 -0.0114958558 0.0476648816
    8    1    8    0 -0.0114958558 -0.0476648816
    8    1    8    1 0.4896700301 0.0000000000
    9    0    9    0 0.4713270461 0.0000000000
    9    0    9    1 0.0028157978 -0.0338740887
    9    1    9    0 0.0028157978 0.0338740887
    9    1    9    1 0.5286729539 0.0000000000
   10    0   10    0 0.5173613290 0.0000000000
   10    0   10    1 -0.0003324476 0.0146562694
   10    1   10    0 -0.0003324476 -0.0146562694
   10    1   10    1 0.4826386710 0.0000000000
   11    0   11    0 0.5093544178 0.0000000000
   11    0   11    1 0.0096782807 -0.0337450144
   11    1   11    0 0.0096782807 0.0337450144
   11    1   11    1 0.4906455822 0.0000000000
   12    0   12    0 0.4805897721 0.0000000000
   12    0   12    1 -0.0190533884 0.0428346975
   12    1   12    0 -0.0190533884 -0.0428346975
   12    1   12    1 0.5194102279 0.0000000000
   13    0   13    0 0.5092818632 0.0000000000
   13    0   13    1 0.0107830362 -0.0332171517
   13    1   13    0 0.0107830362 0.0332171517
   13    1   13    1 0.4907181368 0.0000000000
   14    0   14    0 0.5386723951 0.0000000000
   14    0   14    1 -0.0258241820 -0.0074163693
   14    1   14    0 -0.0258241820 0.0074163693
   14    1   14    1 0.4613276049 0.0000000000
   15    0   15    0 0.4680477820 0.0000000000
   15    0   15    1 0.0176423613 -0.0081151033
   15    1   15    0 0.0176423613 0.0081151033
   15    1   15    1 0.5319522180 0.0000000000
