    0    0    0    0 0.4886578621 0.0000000000
    0    0    0    1 0.0227182914 0.0640806221
    0    1    0    0 0.0227182914 -0.0640806221
    0    1    0    1 0.5113421379 0.0000000000
    1    0    1    0 0.5150966878 0.0000000000
    1    0    1    1 -0.0241873924 -0.0715749260
    1    1    1    0 -0.0241873924 0.0715749260
    1    1    1    1 0.4849033122 0.0000000000
    2    0    2    0 0.4845095200 0.0000000000
    2    0    2    1 0.0100904405 -0.2520513358
    2    1    2    0 0.0100904405 0.2520513358
    2    1    2    1 0.5154904800 0.0000000000
    3    0    3    0 0.5450441923 0.0000000000
    3    0    3    1 -0.0425646918 0.2460377808
    3    1    3    0 -0.0425646918 -0.2460377808
    3    1    3    1 0.4549558077 0.0000000000
    4    0    4    0 0.4958076750 0.0000000000
    4    0    4    1 -0.0161475417 0.0203743203
    4    1    4    0 -0.0161475417 -0.0203743203
    4    1    4    1 0.5041923250 0.0000000000
    5    0    5    0 0.5049901825 0.0000000000
    5    0    5    1 0.0123763570 -0.0304630169
    5    1    5    0 0.0123763570 0.0304630169
    5    1    5    1 0.4950098175 0.0000000000
    6    0    6    0 0.5049476057 0.0000000000
    6    0    6    1 -0.0098944915 -0.0227949510
    6    1    6    0 -0.0098944915 0.0227949510
    6    1    6    1 0.4950523943 0.0000000000
    7    0    7    0 0.4909775634 0.0000000000
    7    0    7    1 0.0017946496 0.0392649977
    7    1    7    0 0.0017946496 -0.0392649977
    7    1    7    1 0.5090224366 0.0000000000
    8    0    8    0 0.4965397381 0.0000000000
    8    0    8    1 0.0330736480 -0.0680654305
    8    1    8    0 0.0330736480 0.0680654305
    8    1    8    1 0.5034602619 0.0000000000
    9    0    9    0 0.5046945810 0.0000000000
    9    0    9    1 -0.0338774675 0.0680029293
    9    1    9    0 -0.0338774675 -0.0680029293
    9    1    9    1 0.4953054190 0.0000000000
   10    0   10    0 0.5078223882 0.0000000000
   10    0   10    1 -0.0005907449 -0.0295392896
   10    1   10    0 -0.0005907449 0.0295392896
   10    1   10    1 0.4921776118 0.0000000000
   11    0   11    0 0.4966896688 0.0000000000
   11    0   11    1 0.0073838851 0.0199774256
   11    1   11    0 0.0073838851 -0.0199774256
   11    1   11    1 0.5033103312 0.0000000000
   12    0   12    0 0.5332030561 0.0000000000
   12    0   12    1 -0.0198487853 -0.0640732739
   12    1   12    0 -0.0198487853 0.0640732739
   12    1   12    1 0.4667969439 0.0000000000
   13    0   13    0 0.4625881233 0.0000000000
   13    0   13    1 0.0160181006 0.0652005443
   13    1   13    0 0.0160181006 -0.0652005443
   13    1   13    1 0.5374118767 0.0000000000
   14    0   14    0 0.4816078395 0.0000000000
   14    0   14    1 0.0279877168 -0.2430734768
   14    1   14    0 0.0279877168 0.2430734768
   14    1   14    1 0.5183921605 0.0000000000
   15    0   15    0 0.5627295971 0.0000000000
   15    0   15    1 -0.0324250527 0.2355328245
   15    1   15    0 -0.0324250527 -0.2355328245
   15    1   15    1 0.4372704029 0.0000000000
