    Step   Residual-2-norm     Threshold      Energy
        1     1.00341e+00     1.00000e-07           7.48442e-02
        2     1.17450e+00     1.00000e-07          -2.85544e-01
        3     4.83658e-01     1.00000e-07          -9.94918e-01
        4     1.77671e-01     1.38805e-07          -1.38805e+00
        5     2.76340e-01     1.46608e-07          -1.46608e+00
        6     1.44313e-01     1.51334e-07          -1.51334e+00
        7     1.67792e-01     1.53710e-07          -1.53710e+00
        8     2.83108e-01     1.64103e-07          -1.64103e+00
        9     1.36583e-01     1.74513e-07          -1.74513e+00
       10     6.82643e-02     1.76104e-07          -1.76104e+00
       11     1.94011e-02     1.76871e-07          -1.76871e+00
       12     1.44007e-02     1.77113e-07          -1.77113e+00
       13     1.15512e-02     1.77127e-07          -1.77127e+00
       14     4.78693e-03     1.77142e-07          -1.77142e+00
       15     2.22235e-03     1.77152e-07          -1.77152e+00
       16     1.86606e-03     1.77153e-07          -1.77153e+00
       17     2.99600e-04     1.77153e-07          -1.77153e+00
       18     1.85140e-04     1.77153e-07          -1.77153e+00
       19     2.50719e-04     1.77153e-07          -1.77153e+00
       20     1.02895e-04     1.77153e-07          -1.77153e+00
       21     4.50487e-05     1.77153e-07          -1.77153e+00
       22     2.95934e-05     1.77153e-07          -1.77153e+00
       23     8.23120e-06     1.77153e-07          -1.77153e+00
       24     3.01314e-06     1.77153e-07          -1.77153e+00
       25     2.87299e-06     1.77153e-07          -1.77153e+00
       26     2.11116e-06     1.77153e-07          -1.77153e+00
       27     1.11256e-06     1.77153e-07          -1.77153e+00
       28     2.74542e-07     1.77153e-07          -1.77153e+00
       29     1.14815e-07     1.77153e-07          -1.77153e+00
