    0    0    0    0 0.9814598899 0.0000000000
    0    0    0    1 0.0000000202 -0.0000000085
    0    1    0    0 0.0000000202 0.0000000085
    0    1    0    1 0.0185401101 0.0000000000
    1    0    1    0 0.4999999400 0.0000000000
    1    0    1    1 -0.0000000382 0.0000001034
    1    1    1    0 -0.0000000382 -0.0000001034
    1    1    1    1 0.5000000600 0.0000000000
    2    0    2    0 0.4999999444 0.0000000000
    2    0    2    1 -0.0000000382 -0.0000001063
    2    1    2    0 -0.0000000382 0.0000001063
    2    1    2    1 0.5000000556 0.0000000000
    3    0    3    0 0.0185401122 0.0000000000
    3    0    3    1 0.0000000205 -0.0000000110
    3    1    3    0 0.0000000205 0.0000000110
    3    1    3    1 0.9814598878 0.0000000000
