    Step   Residual-2-norm     Threshold      Energy
        1     1.14866e+00     1.00000e-07          -4.85436e-02
        2     1.17413e+00     1.00000e-07          -4.70473e-01
        3     5.54242e-01     1.18341e-07          -1.18341e+00
        4     3.06740e-01     1.56864e-07          -1.56864e+00
        5     2.19401e-01     1.70846e-07          -1.70846e+00
        6     1.22306e-01     1.76101e-07          -1.76101e+00
        7     1.20670e-01     1.78250e-07          -1.78250e+00
        8     3.06457e-02     1.80120e-07          -1.80120e+00
        9     9.46549e-03     1.80550e-07          -1.80550e+00
       10     2.26104e-03     1.80563e-07          -1.80563e+00
       11     1.92262e-03     1.80565e-07          -1.80565e+00
       12     2.28898e-03     1.80566e-07          -1.80566e+00
       13     2.66612e-03     1.80566e-07          -1.80566e+00
       14     2.39817e-03     1.80567e-07          -1.80567e+00
       15     4.35505e-03     1.80568e-07          -1.80568e+00
       16     1.16269e-02     1.80570e-07          -1.80570e+00
       17     8.60008e-03     1.80627e-07          -1.80627e+00
       18     5.82985e-03     1.80684e-07          -1.80684e+00
       19     2.84511e-03     1.80686e-07          -1.80686e+00
       20     7.33547e-04     1.80687e-07          -1.80687e+00
       21     2.38885e-04     1.80687e-07          -1.80687e+00
       22     1.55056e-04     1.80687e-07          -1.80687e+00
       23     7.74728e-05     1.80687e-07          -1.80687e+00
       24     3.46966e-05     1.80687e-07          -1.80687e+00
       25     3.70861e-05     1.80687e-07          -1.80687e+00
       26     7.32563e-05     1.80687e-07          -1.80687e+00
       27     1.14000e-04     1.80687e-07          -1.80687e+00
       28     4.95800e-04     1.80687e-07          -1.80687e+00
       29     1.75639e-04     1.80687e-07          -1.80687e+00
       30     2.30362e-05     1.80687e-07          -1.80687e+00
       31     1.18283e-05     1.80687e-07          -1.80687e+00
       32     9.56770e-06     1.80687e-07          -1.80687e+00
       33     3.94844e-06     1.80687e-07          -1.80687e+00
       34     3.86829e-06     1.80687e-07          -1.80687e+00
       35     7.27889e-07     1.80687e-07          -1.80687e+00
       36     2.74422e-07     1.80687e-07          -1.80687e+00
       37     4.34337e-07     1.80687e-07          -1.80687e+00
       38     1.38019e-06     1.80687e-07          -1.80687e+00
       39     2.19467e-06     1.80687e-07          -1.80687e+00
       40     2.08130e-06     1.80687e-07          -1.80687e+00
       41     1.15315e-06     1.80687e-07          -1.80687e+00
       42     3.15607e-07     1.80687e-07          -1.80687e+00
       43     3.33979e-07     1.80687e-07          -1.80687e+00
       44     2.37892e-07     1.80687e-07          -1.80687e+00
       45     3.82010e-08     1.80687e-07          -1.80687e+00
