    0    0    0    0 0.9020172546 0.0000000000
    0    0    0    1 0.0000000026 0.0000000048
    0    1    0    0 0.0000000026 -0.0000000048
    0    1    0    1 0.0979827454 0.0000000000
    1    0    1    0 0.1245804791 0.0000000000
    1    0    1    1 0.0000000137 0.0000000484
    1    1    1    0 0.0000000137 -0.0000000484
    1    1    1    1 0.8754195209 0.0000000000
    2    0    2    0 0.1245804738 0.0000000000
    2    0    2    1 -0.0000000354 -0.0000001226
    2    1    2    0 -0.0000000354 0.0000001226
    2    1    2    1 0.8754195262 0.0000000000
    3    0    3    0 0.1245804641 0.0000000000
    3    0    3    1 0.0000001119 0.0000000614
    3    1    3    0 0.0000001119 -0.0000000614
    3    1    3    1 0.8754195359 0.0000000000
