    0    0    0    0 0.9720265021 0.0000000000
    0    0    0    1 0.0000000164 0.0000000093
    0    1    0    0 0.0000000164 -0.0000000093
    0    1    0    1 0.0279734979 0.0000000000
    1    0    1    0 0.0590029731 0.0000000000
    1    0    1    1 0.0000000166 -0.0000000118
    1    1    1    0 0.0000000166 0.0000000118
    1    1    1    1 0.9409970269 0.0000000000
    2    0    2    0 0.0590029764 0.0000000000
    2    0    2    1 -0.0000000695 0.0000000559
    2    1    2    0 -0.0000000695 -0.0000000559
    2    1    2    1 0.9409970236 0.0000000000
    3    0    3    0 0.0590029710 0.0000000000
    3    0    3    1 -0.0000000166 -0.0000000959
    3    1    3    0 -0.0000000166 0.0000000959
    3    1    3    1 0.9409970290 0.0000000000
