    Step   Residual-2-norm     Threshold      Energy
        1     1.19877e+00     1.00000e-07          -2.82490e-02
        2     1.23024e+00     1.00000e-07          -4.94326e-01
        3     6.02362e-01     1.25575e-07          -1.25575e+00
        4     3.22482e-01     1.65624e-07          -1.65624e+00
        5     2.20344e-01     1.80663e-07          -1.80663e+00
        6     1.38923e-01     1.85924e-07          -1.85924e+00
        7     1.27661e-01     1.88277e-07          -1.88277e+00
        8     3.14896e-02     1.90314e-07          -1.90314e+00
        9     1.00711e-02     1.90748e-07          -1.90748e+00
       10     2.32856e-03     1.90762e-07          -1.90762e+00
       11     1.96710e-03     1.90764e-07          -1.90764e+00
       12     2.39055e-03     1.90764e-07          -1.90764e+00
       13     2.52837e-03     1.90765e-07          -1.90765e+00
       14     2.20690e-03     1.90765e-07          -1.90765e+00
       15     3.90744e-03     1.90766e-07          -1.90766e+00
       16     1.16489e-02     1.90768e-07          -1.90768e+00
       17     9.47422e-03     1.90827e-07          -1.90827e+00
       18     6.09330e-03     1.90886e-07          -1.90886e+00
       19     3.02103e-03     1.90889e-07          -1.90889e+00
       20     7.37013e-04     1.90890e-07          -1.90890e+00
       21     2.01645e-04     1.90890e-07          -1.90890e+00
       22     1.53805e-04     1.90890e-07          -1.90890e+00
       23     1.06798e-04     1.90890e-07          -1.90890e+00
       24     2.79413e-05     1.90890e-07          -1.90890e+00
       25     2.92846e-05     1.90890e-07          -1.90890e+00
       26     5.20841e-05     1.90890e-07          -1.90890e+00
       27     7.79997e-05     1.90890e-07          -1.90890e+00
       28     4.02654e-04     1.90890e-07          -1.90890e+00
       29     1.71722e-04     1.90890e-07          -1.90890e+00
       30     1.90102e-05     1.90890e-07          -1.90890e+00
       31     7.92879e-06     1.90890e-07          -1.90890e+00
       32     7.29390e-06     1.90890e-07          -1.90890e+00
       33     3.14726e-06     1.90890e-07          -1.90890e+00
       34     2.01464e-06     1.90890e-07          -1.90890e+00
       35     6.35501e-07     1.90890e-07          -1.90890e+00
       36     1.85175e-07     1.90890e-07          -1.90890e+00
