    0    0    0    0 0.9721680706 0.0000000000
    0    0    0    1 -0.0000000030 0.0000000108
    0    1    0    0 -0.0000000030 -0.0000000108
    0    1    0    1 0.0278319294 0.0000000000
    1    0    1    0 0.0613117767 0.0000000000
    1    0    1    1 0.0000000430 -0.0000000005
    1    1    1    0 0.0000000430 0.0000000005
    1    1    1    1 0.9386882233 0.0000000000
    2    0    2    0 0.0613117759 0.0000000000
    2    0    2    1 -0.0000000706 0.0000000980
    2    1    2    0 -0.0000000706 -0.0000000980
    2    1    2    1 0.9386882241 0.0000000000
    3    0    3    0 0.0613117773 0.0000000000
    3    0    3    1 -0.0000000001 -0.0000001171
    3    1    3    0 -0.0000000001 0.0000001171
    3    1    3    1 0.9386882227 0.0000000000
