    Step   Residual-2-norm     Threshold      Energy
        1     8.80055e-01     1.00000e-07          -2.48833e-01
        2     5.97768e-01     1.00000e-07          -4.17003e-01
        3     2.07920e-01     1.00000e-07          -7.92701e-01
        4     1.09657e-02     1.00037e-07          -1.00037e+00
        5     2.21901e-02     1.00813e-07          -1.00813e+00
        6     9.07627e-03     1.01581e-07          -1.01581e+00
        7     3.18059e-02     1.01654e-07          -1.01654e+00
        8     2.92968e-03     1.01893e-07          -1.01893e+00
        9     3.66154e-03     1.02066e-07          -1.02066e+00
       10     5.04174e-03     1.02068e-07          -1.02068e+00
       11     3.46995e-04     1.02078e-07          -1.02078e+00
       12     9.93379e-04     1.02087e-07          -1.02087e+00
       13     9.53375e-04     1.02087e-07          -1.02087e+00
       14     2.69505e-05     1.02087e-07          -1.02087e+00
       15     3.07092e-05     1.02087e-07          -1.02087e+00
       16     4.31318e-05     1.02087e-07          -1.02087e+00
       17     5.96935e-06     1.02087e-07          -1.02087e+00
       18     9.93556e-06     1.02087e-07          -1.02087e+00
       19     2.54518e-05     1.02087e-07          -1.02087e+00
       20     7.09529e-07     1.02087e-07          -1.02087e+00
       21     4.26238e-07     1.02087e-07          -1.02087e+00
       22     2.41064e-06     1.02087e-07          -1.02087e+00
       23     6.81102e-08     1.02087e-07          -1.02087e+00
