    0    0    0    0 0.5145639493 0.0000000000
    0    0    0    1 0.0000001299 0.0000015028
    0    1    0    0 0.0000001299 -0.0000015028
    0    1    0    1 0.4854360507 0.0000000000
    1    0    1    0 0.4951463293 0.0000000000
    1    0    1    1 0.0000001317 -0.0000005005
    1    1    1    0 0.0000001317 0.0000005005
    1    1    1    1 0.5048536707 0.0000000000
    2    0    2    0 0.4951462835 0.0000000000
    2    0    2    1 0.0000001374 -0.0000005000
    2    1    2    0 0.0000001374 0.0000005000
    2    1    2    1 0.5048537165 0.0000000000
    3    0    3    0 0.4951464135 0.0000000000
    3    0    3    1 0.0000001328 -0.0000005069
    3    1    3    0 0.0000001328 0.0000005069
    3    1    3    1 0.5048535865 0.0000000000
