    0    0    0    0 0.8538365999 0.0000000000
    0    0    0    1 0.0000000004 -0.0000000002
    0    1    0    0 0.0000000004 0.0000000002
    0    1    0    1 0.1461634001 0.0000000000
    1    0    1    0 0.1860707048 0.0000000000
    1    0    1    1 -0.0000000044 0.0000000116
    1    1    1    0 -0.0000000044 -0.0000000116
    1    1    1    1 0.8139292952 0.0000000000
    2    0    2    0 0.1860706895 0.0000000000
    2    0    2    1 -0.0000000204 -0.0000000211
    2    1    2    0 -0.0000000204 0.0000000211
    2    1    2    1 0.8139293105 0.0000000000
    3    0    3    0 0.1860706599 0.0000000000
    3    0    3    1 0.0000000201 0.0000000101
    3    1    3    0 0.0000000201 -0.0000000101
    3    1    3    1 0.8139293401 0.0000000000
