    Step   Residual-2-norm     Threshold      Energy
        1     1.21659e+00     1.00000e-07           2.54134e-01
        2     1.49401e+00     1.00000e-07          -3.41857e-01
        3     6.46098e-01     1.30183e-07          -1.30183e+00
        4     2.70386e-01     1.74826e-07          -1.74826e+00
        5     3.04178e-01     1.87637e-07          -1.87637e+00
        6     2.36167e-01     1.93990e-07          -1.93990e+00
        7     4.37717e-01     1.99023e-07          -1.99023e+00
        8     3.99028e-01     2.16041e-07          -2.16041e+00
        9     2.02497e-01     2.31798e-07          -2.31798e+00
       10     9.65632e-02     2.34692e-07          -2.34692e+00
       11     3.66403e-02     2.35845e-07          -2.35845e+00
       12     3.66976e-02     2.36120e-07          -2.36120e+00
       13     2.36122e-02     2.36193e-07          -2.36193e+00
       14     8.80848e-03     2.36247e-07          -2.36247e+00
       15     6.13951e-03     2.36263e-07          -2.36263e+00
       16     2.66881e-03     2.36266e-07          -2.36266e+00
       17     9.97489e-04     2.36266e-07          -2.36266e+00
       18     1.12508e-03     2.36267e-07          -2.36267e+00
       19     6.62775e-04     2.36267e-07          -2.36267e+00
       20     2.99726e-04     2.36267e-07          -2.36267e+00
       21     1.58594e-04     2.36267e-07          -2.36267e+00
       22     8.67845e-05     2.36267e-07          -2.36267e+00
       23     3.14045e-05     2.36267e-07          -2.36267e+00
       24     2.74616e-05     2.36267e-07          -2.36267e+00
       25     2.03297e-05     2.36267e-07          -2.36267e+00
       26     1.02033e-05     2.36267e-07          -2.36267e+00
       27     4.01834e-06     2.36267e-07          -2.36267e+00
       28     1.65175e-06     2.36267e-07          -2.36267e+00
       29     1.00552e-06     2.36267e-07          -2.36267e+00
       30     5.98569e-07     2.36267e-07          -2.36267e+00
       31     5.11533e-07     2.36267e-07          -2.36267e+00
       32     2.80331e-07     2.36267e-07          -2.36267e+00
       33     6.27016e-08     2.36267e-07          -2.36267e+00
