    Step   Residual-2-norm     Threshold      Energy
        1     8.68820e-01     1.00000e-07          -2.54837e-01
        2     5.70912e-01     1.00000e-07          -4.14376e-01
        3     3.65015e-01     1.00000e-07          -7.94643e-01
        4     3.02672e-01     1.11786e-07          -1.11786e+00
        5     3.42058e-01     1.28445e-07          -1.28445e+00
        6     1.04901e-01     1.36596e-07          -1.36596e+00
        7     4.91779e-02     1.39350e-07          -1.39350e+00
        8     2.47429e-02     1.40441e-07          -1.40441e+00
        9     6.58289e-03     1.40529e-07          -1.40529e+00
       10     3.29953e-03     1.40540e-07          -1.40540e+00
       11     2.33747e-03     1.40544e-07          -1.40544e+00
       12     5.88098e-04     1.40545e-07          -1.40545e+00
       13     2.98398e-04     1.40545e-07          -1.40545e+00
       14     1.45401e-04     1.40545e-07          -1.40545e+00
       15     6.18862e-05     1.40545e-07          -1.40545e+00
       16     3.23784e-05     1.40545e-07          -1.40545e+00
       17     1.41052e-05     1.40545e-07          -1.40545e+00
       18     4.19752e-06     1.40545e-07          -1.40545e+00
       19     1.55632e-06     1.40545e-07          -1.40545e+00
       20     8.56299e-07     1.40545e-07          -1.40545e+00
       21     4.78372e-07     1.40545e-07          -1.40545e+00
       22     2.06634e-07     1.40545e-07          -1.40545e+00
       23     7.14815e-08     1.40545e-07          -1.40545e+00
