    Step   Residual-2-norm     Threshold      Energy
        1     3.07269e+00     1.00000e-07           5.39996e-01
        2     2.88877e+00     1.16600e-07          -1.16600e+00
        3     1.35360e+00     3.69563e-07          -3.69563e+00
        4     4.39965e-01     4.59919e-07          -4.59919e+00
        5     4.16886e-01     4.71980e-07          -4.71980e+00
        6     3.50428e-01     4.82915e-07          -4.82915e+00
        7     1.08097e-01     4.90646e-07          -4.90646e+00
        8     1.45605e-02     4.91592e-07          -4.91592e+00
        9     2.89754e-03     4.91677e-07          -4.91677e+00
       10     2.22227e-03     4.91678e-07          -4.91678e+00
       11     3.34344e-03     4.91679e-07          -4.91679e+00
       12     1.31747e-03     4.91679e-07          -4.91679e+00
       13     1.65662e-03     4.91679e-07          -4.91679e+00
       14     7.26567e-03     4.91680e-07          -4.91680e+00
       15     4.96356e-02     4.91699e-07          -4.91699e+00
       16     2.85150e-02     4.91769e-07          -4.91769e+00
       17     6.31771e-03     4.91825e-07          -4.91825e+00
       18     2.93750e-03     4.91830e-07          -4.91830e+00
       19     4.16747e-03     4.91831e-07          -4.91831e+00
       20     1.82082e-03     4.91831e-07          -4.91831e+00
       21     2.56416e-04     4.91831e-07          -4.91831e+00
       22     8.53505e-05     4.91831e-07          -4.91831e+00
       23     5.05345e-05     4.91831e-07          -4.91831e+00
       24     2.45721e-04     4.91831e-07          -4.91831e+00
       25     5.63883e-04     4.91831e-07          -4.91831e+00
       26     9.69706e-04     4.91831e-07          -4.91831e+00
       27     3.78006e-04     4.91831e-07          -4.91831e+00
       28     2.53930e-04     4.91832e-07          -4.91832e+00
       29     3.41630e-04     4.91832e-07          -4.91832e+00
       30     9.05487e-05     4.91832e-07          -4.91832e+00
       31     1.38853e-05     4.91832e-07          -4.91832e+00
       32     5.85592e-06     4.91832e-07          -4.91832e+00
       33     9.05070e-07     4.91832e-07          -4.91832e+00
       34     1.84144e-06     4.91832e-07          -4.91832e+00
       35     4.88796e-06     4.91832e-07          -4.91832e+00
       36     1.00886e-05     4.91832e-07          -4.91832e+00
       37     9.14402e-06     4.91832e-07          -4.91832e+00
       38     1.22817e-05     4.91832e-07          -4.91832e+00
       39     1.37415e-05     4.91832e-07          -4.91832e+00
       40     6.43080e-06     4.91832e-07          -4.91832e+00
       41     6.83929e-07     4.91832e-07          -4.91832e+00
       42     1.72320e-07     4.91832e-07          -4.91832e+00
