    Step   Residual-2-norm     Threshold      Energy
        1     1.25853e+00     1.00000e-07           2.90220e-01
        2     1.60421e+00     1.00000e-07          -3.75661e-01
        3     6.74176e-01     1.42778e-07          -1.42778e+00
        4     2.89991e-01     1.89299e-07          -1.89299e+00
        5     2.34766e-01     2.01434e-07          -2.01434e+00
        6     1.59285e-01     2.06621e-07          -2.06621e+00
        7     2.79445e-01     2.08723e-07          -2.08723e+00
        8     3.55140e-01     2.24480e-07          -2.24480e+00
        9     1.78873e-01     2.40572e-07          -2.40572e+00
       10     7.11177e-02     2.42642e-07          -2.42642e+00
       11     1.86330e-02     2.43374e-07          -2.43374e+00
       12     1.45580e-02     2.43533e-07          -2.43533e+00
       13     1.30970e-02     2.43546e-07          -2.43546e+00
       14     5.92008e-03     2.43557e-07          -2.43557e+00
       15     1.38646e-03     2.43564e-07          -2.43564e+00
       16     1.00276e-03     2.43565e-07          -2.43565e+00
       17     4.02532e-04     2.43565e-07          -2.43565e+00
       18     1.43873e-04     2.43565e-07          -2.43565e+00
       19     1.28398e-04     2.43565e-07          -2.43565e+00
       20     1.30892e-04     2.43565e-07          -2.43565e+00
       21     1.29427e-05     2.43565e-07          -2.43565e+00
       22     6.75001e-06     2.43565e-07          -2.43565e+00
       23     3.63356e-06     2.43565e-07          -2.43565e+00
       24     1.34015e-06     2.43565e-07          -2.43565e+00
       25     1.47572e-06     2.43565e-07          -2.43565e+00
       26     5.24778e-07     2.43565e-07          -2.43565e+00
       27     1.96615e-07     2.43565e-07          -2.43565e+00
