    Step   Residual-2-norm     Threshold      Energy
        1     8.72922e-01     1.00000e-07          -1.74729e-01
        2     6.74851e-01     1.00000e-07          -3.55515e-01
        3     2.58056e-01     1.00000e-07          -7.90365e-01
        4     3.92351e-02     1.04607e-07          -1.04607e+00
        5     5.44120e-02     1.05924e-07          -1.05924e+00
        6     2.03031e-02     1.07117e-07          -1.07117e+00
        7     2.42283e-02     1.07201e-07          -1.07201e+00
        8     2.41567e-02     1.07837e-07          -1.07837e+00
        9     4.75616e-02     1.08481e-07          -1.08481e+00
       10     4.34324e-02     1.08631e-07          -1.08631e+00
       11     6.16790e-03     1.08945e-07          -1.08945e+00
       12     3.84351e-03     1.09159e-07          -1.09159e+00
       13     3.73603e-03     1.09160e-07          -1.09160e+00
       14     2.61849e-03     1.09165e-07          -1.09165e+00
       15     1.50644e-03     1.09169e-07          -1.09169e+00
       16     2.27391e-03     1.09169e-07          -1.09169e+00
       17     2.21190e-03     1.09171e-07          -1.09171e+00
       18     5.52311e-04     1.09173e-07          -1.09173e+00
       19     9.19206e-04     1.09173e-07          -1.09173e+00
       20     8.63100e-04     1.09173e-07          -1.09173e+00
       21     6.80244e-05     1.09173e-07          -1.09173e+00
       22     1.85656e-04     1.09173e-07          -1.09173e+00
       23     1.82523e-04     1.09173e-07          -1.09173e+00
       24     4.63278e-05     1.09173e-07          -1.09173e+00
       25     1.61720e-04     1.09173e-07          -1.09173e+00
       26     4.71801e-05     1.09173e-07          -1.09173e+00
       27     8.86830e-06     1.09173e-07          -1.09173e+00
       28     2.44764e-05     1.09173e-07          -1.09173e+00
       29     1.17496e-05     1.09173e-07          -1.09173e+00
       30     2.36148e-06     1.09173e-07          -1.09173e+00
       31     5.31510e-06     1.09173e-07          -1.09173e+00
       32     3.71906e-06     1.09173e-07          -1.09173e+00
       33     1.81325e-06     1.09173e-07          -1.09173e+00
       34     2.47333e-06     1.09173e-07          -1.09173e+00
       35     4.93746e-07     1.09173e-07          -1.09173e+00
       36     3.91991e-07     1.09173e-07          -1.09173e+00
       37     1.76590e-07     1.09173e-07          -1.09173e+00
       38     1.43150e-07     1.09173e-07          -1.09173e+00
       39     1.20576e-07     1.09173e-07          -1.09173e+00
       40     1.58386e-07     1.09173e-07          -1.09173e+00
       41     1.04595e-07     1.09173e-07          -1.09173e+00
