    0    0    0    0 0.9460213733 0.0000000000
    0    0    0    1 0.0000000011 0.0000000018
    0    1    0    0 0.0000000011 -0.0000000018
    0    1    0    1 0.0539786267 0.0000000000
    1    0    1    0 0.0799078463 0.0000000000
    1    0    1    1 0.0000000783 -0.0000001138
    1    1    1    0 0.0000000783 0.0000001138
    1    1    1    1 0.9200921537 0.0000000000
    2    0    2    0 0.0799078407 0.0000000000
    2    0    2    1 -0.0000000037 0.0000004170
    2    1    2    0 -0.0000000037 -0.0000004170
    2    1    2    1 0.9200921593 0.0000000000
    3    0    3    0 0.0799078451 0.0000000000
    3    0    3    1 -0.0000001656 -0.0000003167
    3    1    3    0 -0.0000001656 0.0000003167
    3    1    3    1 0.9200921549 0.0000000000
