    Step   Residual-2-norm     Threshold      Energy
        1     1.06578e+00     1.00000e-07           1.34835e-01
        2     1.34437e+00     1.00000e-07          -3.16325e-01
        3     5.44030e-01     1.14043e-07          -1.14043e+00
        4     2.25976e-01     1.56682e-07          -1.56682e+00
        5     1.98832e-01     1.65513e-07          -1.65513e+00
        6     9.62464e-02     1.69600e-07          -1.69600e+00
        7     8.17898e-02     1.70500e-07          -1.70500e+00
        8     2.98566e-01     1.78145e-07          -1.78145e+00
        9     2.10039e-01     1.87462e-07          -1.87462e+00
       10     9.53188e-02     1.90227e-07          -1.90227e+00
       11     2.66024e-02     1.91361e-07          -1.91361e+00
       12     7.51945e-03     1.91715e-07          -1.91715e+00
       13     8.34392e-03     1.91732e-07          -1.91732e+00
       14     4.93871e-03     1.91736e-07          -1.91736e+00
       15     3.21692e-03     1.91739e-07          -1.91739e+00
       16     2.25550e-03     1.91740e-07          -1.91740e+00
       17     1.06711e-03     1.91741e-07          -1.91741e+00
       18     9.28384e-05     1.91741e-07          -1.91741e+00
       19     4.29061e-05     1.91742e-07          -1.91742e+00
       20     4.41694e-05     1.91742e-07          -1.91742e+00
       21     2.15752e-05     1.91742e-07          -1.91742e+00
       22     1.93255e-05     1.91742e-07          -1.91742e+00
       23     3.01573e-06     1.91742e-07          -1.91742e+00
       24     1.93976e-06     1.91742e-07          -1.91742e+00
       25     1.00401e-06     1.91742e-07          -1.91742e+00
       26     2.58078e-07     1.91742e-07          -1.91742e+00
       27     1.56309e-07     1.91742e-07          -1.91742e+00
