    Step   Residual-2-norm     Threshold      Energy
        1     3.43919e+00     1.00000e-07           6.41468e-01
        2     3.22956e+00     1.27850e-07          -1.27850e+00
        3     1.41003e+00     4.13530e-07          -4.13530e+00
        4     4.53033e-01     5.14129e-07          -5.14129e+00
        5     4.57575e-01     5.25106e-07          -5.25106e+00
        6     3.34776e-01     5.36922e-07          -5.36922e+00
        7     1.03827e-01     5.45387e-07          -5.45387e+00
        8     1.15555e-02     5.46164e-07          -5.46164e+00
        9     2.82500e-03     5.46232e-07          -5.46232e+00
       10     2.15099e-03     5.46233e-07          -5.46233e+00
       11     2.84368e-03     5.46233e-07          -5.46233e+00
       12     1.32723e-03     5.46234e-07          -5.46234e+00
       13     1.69384e-03     5.46234e-07          -5.46234e+00
       14     1.09283e-02     5.46234e-07          -5.46234e+00
       15     5.45905e-02     5.46257e-07          -5.46257e+00
       16     2.08654e-02     5.46330e-07          -5.46330e+00
       17     5.89025e-03     5.46383e-07          -5.46383e+00
       18     2.75641e-03     5.46386e-07          -5.46386e+00
       19     3.56821e-03     5.46386e-07          -5.46386e+00
       20     1.44657e-03     5.46387e-07          -5.46387e+00
       21     3.92215e-04     5.46387e-07          -5.46387e+00
       22     4.96798e-05     5.46387e-07          -5.46387e+00
       23     5.45005e-05     5.46387e-07          -5.46387e+00
       24     1.51763e-04     5.46387e-07          -5.46387e+00
       25     5.62049e-04     5.46387e-07          -5.46387e+00
       26     1.16133e-03     5.46387e-07          -5.46387e+00
       27     2.35453e-04     5.46387e-07          -5.46387e+00
       28     1.25142e-04     5.46387e-07          -5.46387e+00
       29     1.81707e-04     5.46387e-07          -5.46387e+00
       30     4.89396e-05     5.46387e-07          -5.46387e+00
       31     1.52059e-05     5.46387e-07          -5.46387e+00
       32     1.96539e-06     5.46387e-07          -5.46387e+00
       33     8.10747e-07     5.46387e-07          -5.46387e+00
       34     8.31986e-07     5.46387e-07          -5.46387e+00
       35     4.41818e-06     5.46387e-07          -5.46387e+00
       36     1.21368e-05     5.46387e-07          -5.46387e+00
       37     6.65677e-06     5.46387e-07          -5.46387e+00
       38     6.29826e-06     5.46387e-07          -5.46387e+00
       39     6.22009e-06     5.46387e-07          -5.46387e+00
       40     2.66995e-06     5.46387e-07          -5.46387e+00
       41     5.77375e-07     5.46387e-07          -5.46387e+00
       42     8.36777e-08     5.46387e-07          -5.46387e+00
