    0    0    0    0 0.5877698726 0.0000000000
    0    0    0    1 0.0000000111 -0.0000000224
    0    1    0    0 0.0000000111 0.0000000224
    0    1    0    1 0.4122301274 0.0000000000
    1    0    1    0 0.4150482495 0.0000000000
    1    0    1    1 -0.0000000780 0.0000002214
    1    1    1    0 -0.0000000780 -0.0000002214
    1    1    1    1 0.5849517505 0.0000000000
    2    0    2    0 0.4838168428 0.0000000000
    2    0    2    1 -0.0000005216 -0.0000004896
    2    1    2    0 -0.0000005216 0.0000004896
    2    1    2    1 0.5161831572 0.0000000000
    3    0    3    0 0.5133650351 0.0000000000
    3    0    3    1 0.0000006349 0.0000002911
    3    1    3    0 0.0000006349 -0.0000002911
    3    1    3    1 0.4866349649 0.0000000000
