    Step   Residual-2-norm     Threshold      Energy
        1     8.80013e-01     1.00000e-07          -2.34492e-01
        2     6.15094e-01     1.00000e-07          -4.05961e-01
        3     2.16481e-01     1.00000e-07          -7.93460e-01
        4     1.68832e-02     1.00973e-07          -1.00973e+00
        5     1.11979e-02     1.01278e-07          -1.01278e+00
        6     6.98806e-03     1.01560e-07          -1.01560e+00
        7     1.46459e-02     1.01576e-07          -1.01576e+00
        8     1.87317e-03     1.01669e-07          -1.01669e+00
        9     2.97936e-03     1.01748e-07          -1.01748e+00
       10     3.13947e-03     1.01749e-07          -1.01749e+00
       11     1.65606e-03     1.01767e-07          -1.01767e+00
       12     5.31031e-03     1.01785e-07          -1.01785e+00
       13     4.79078e-03     1.01787e-07          -1.01787e+00
       14     1.67641e-04     1.01790e-07          -1.01790e+00
       15     1.70949e-04     1.01793e-07          -1.01793e+00
       16     1.74280e-04     1.01793e-07          -1.01793e+00
       17     3.88228e-05     1.01793e-07          -1.01793e+00
       18     8.79760e-05     1.01793e-07          -1.01793e+00
       19     8.74178e-05     1.01793e-07          -1.01793e+00
       20     6.39031e-06     1.01793e-07          -1.01793e+00
       21     1.77913e-05     1.01793e-07          -1.01793e+00
       22     2.23073e-05     1.01793e-07          -1.01793e+00
       23     4.71795e-06     1.01793e-07          -1.01793e+00
       24     1.18160e-05     1.01793e-07          -1.01793e+00
       25     1.16417e-05     1.01793e-07          -1.01793e+00
       26     8.80859e-07     1.01793e-07          -1.01793e+00
       27     1.86302e-06     1.01793e-07          -1.01793e+00
       28     2.60408e-06     1.01793e-07          -1.01793e+00
       29     1.33783e-07     1.01793e-07          -1.01793e+00
       30     1.59551e-07     1.01793e-07          -1.01793e+00
       31     1.70724e-07     1.01793e-07          -1.01793e+00
       32     2.53266e-08     1.01793e-07          -1.01793e+00
