    Step   Residual-2-norm     Threshold      Energy
        1     1.05793e+00     1.00000e-07          -9.92466e-02
        2     9.78067e-01     1.00000e-07          -4.17910e-01
        3     5.06678e-01     1.00000e-07          -9.97099e-01
        4     3.18974e-01     1.36393e-07          -1.36393e+00
        5     3.34460e-01     1.52726e-07          -1.52726e+00
        6     1.80476e-01     1.60350e-07          -1.60350e+00
        7     1.45995e-01     1.63642e-07          -1.63642e+00
        8     1.61947e-01     1.67029e-07          -1.67029e+00
        9     1.00398e-01     1.69667e-07          -1.69667e+00
       10     3.38614e-02     1.70457e-07          -1.70457e+00
       11     3.57998e-02     1.70718e-07          -1.70718e+00
       12     3.19955e-02     1.70866e-07          -1.70866e+00
       13     1.30286e-02     1.70941e-07          -1.70941e+00
       14     9.04820e-03     1.70966e-07          -1.70966e+00
       15     7.57924e-03     1.70978e-07          -1.70978e+00
       16     6.32697e-03     1.70984e-07          -1.70984e+00
       17     5.84013e-03     1.70987e-07          -1.70987e+00
       18     1.42188e-03     1.70990e-07          -1.70990e+00
       19     7.33140e-04     1.70992e-07          -1.70992e+00
       20     2.28440e-04     1.70992e-07          -1.70992e+00
       21     2.57654e-04     1.70992e-07          -1.70992e+00
       22     2.35069e-04     1.70992e-07          -1.70992e+00
       23     1.20293e-04     1.70992e-07          -1.70992e+00
       24     6.99772e-05     1.70992e-07          -1.70992e+00
       25     3.52229e-05     1.70992e-07          -1.70992e+00
       26     9.49443e-06     1.70992e-07          -1.70992e+00
       27     9.48730e-06     1.70992e-07          -1.70992e+00
       28     1.19550e-05     1.70992e-07          -1.70992e+00
       29     7.74841e-06     1.70992e-07          -1.70992e+00
       30     2.95802e-06     1.70992e-07          -1.70992e+00
       31     1.83833e-06     1.70992e-07          -1.70992e+00
       32     1.31119e-06     1.70992e-07          -1.70992e+00
       33     6.29742e-07     1.70992e-07          -1.70992e+00
       34     6.64671e-07     1.70992e-07          -1.70992e+00
       35     3.27289e-07     1.70992e-07          -1.70992e+00
       36     1.16620e-07     1.70992e-07          -1.70992e+00
