    0    0    0    0 0.7973062042 0.0000000000
    0    0    0    1 -0.0000000063 0.0000000073
    0    1    0    0 -0.0000000063 -0.0000000073
    0    1    0    1 0.2026937958 0.0000000000
    1    0    1    0 0.2214721088 0.0000000000
    1    0    1    1 -0.0000001243 0.0000004940
    1    1    1    0 -0.0000001243 -0.0000004940
    1    1    1    1 0.7785278912 0.0000000000
    2    0    2    0 0.4785505019 0.0000000000
    2    0    2    1 -0.0000008818 -0.0000009326
    2    1    2    0 -0.0000008818 0.0000009326
    2    1    2    1 0.5214494981 0.0000000000
    3    0    3    0 0.5026711851 0.0000000000
    3    0    3    1 0.0000010000 0.0000004378
    3    1    3    0 0.0000010000 -0.0000004378
    3    1    3    1 0.4973288149 0.0000000000
