    Step   Residual-2-norm     Threshold      Energy
        1     8.99156e-01     1.00000e-07          -1.04218e-01
        2     8.27112e-01     1.00000e-07          -3.24907e-01
        3     3.38573e-01     1.00000e-07          -8.46784e-01
        4     1.19534e-01     1.16395e-07          -1.16395e+00
        5     1.15244e-01     1.19821e-07          -1.19821e+00
        6     5.48909e-02     1.21858e-07          -1.21858e+00
        7     3.89355e-02     1.22265e-07          -1.22265e+00
        8     6.95351e-03     1.22585e-07          -1.22585e+00
        9     5.63341e-03     1.22710e-07          -1.22710e+00
       10     4.83654e-03     1.22712e-07          -1.22712e+00
       11     9.78264e-03     1.22741e-07          -1.22741e+00
       12     1.17568e-02     1.22774e-07          -1.22774e+00
       13     7.45185e-03     1.22783e-07          -1.22783e+00
       14     2.32630e-03     1.22791e-07          -1.22791e+00
       15     2.97949e-03     1.22796e-07          -1.22796e+00
       16     2.12491e-03     1.22797e-07          -1.22797e+00
       17     1.05085e-04     1.22797e-07          -1.22797e+00
       18     4.56379e-05     1.22797e-07          -1.22797e+00
       19     5.33450e-05     1.22797e-07          -1.22797e+00
       20     1.55019e-05     1.22797e-07          -1.22797e+00
       21     2.54648e-05     1.22797e-07          -1.22797e+00
       22     4.24713e-05     1.22797e-07          -1.22797e+00
       23     1.93979e-05     1.22797e-07          -1.22797e+00
       24     4.35587e-05     1.22797e-07          -1.22797e+00
       25     1.54341e-05     1.22797e-07          -1.22797e+00
       26     5.01479e-06     1.22797e-07          -1.22797e+00
       27     3.22435e-06     1.22797e-07          -1.22797e+00
       28     7.63347e-07     1.22797e-07          -1.22797e+00
       29     5.31167e-07     1.22797e-07          -1.22797e+00
       30     2.36057e-07     1.22797e-07          -1.22797e+00
       31     5.73472e-08     1.22797e-07          -1.22797e+00
