    Step   Residual-2-norm     Threshold      Energy
        1     9.16318e-01     1.00000e-07          -3.36850e-02
        2     9.29017e-01     1.00000e-07          -2.84966e-01
        3     3.83371e-01     1.00000e-07          -8.60224e-01
        4     1.11680e-01     1.20437e-07          -1.20437e+00
        5     2.67750e-01     1.25351e-07          -1.25351e+00
        6     1.18166e-01     1.29472e-07          -1.29472e+00
        7     1.28829e-01     1.31581e-07          -1.31581e+00
        8     2.07234e-01     1.37354e-07          -1.37354e+00
        9     7.90645e-02     1.42807e-07          -1.42807e+00
       10     5.02607e-02     1.43675e-07          -1.43675e+00
       11     2.16469e-02     1.44168e-07          -1.44168e+00
       12     1.13500e-02     1.44364e-07          -1.44364e+00
       13     1.11437e-02     1.44380e-07          -1.44380e+00
       14     5.31167e-03     1.44400e-07          -1.44400e+00
       15     4.41080e-03     1.44411e-07          -1.44411e+00
       16     2.84162e-03     1.44412e-07          -1.44412e+00
       17     7.29226e-04     1.44414e-07          -1.44414e+00
       18     5.49409e-04     1.44414e-07          -1.44414e+00
       19     3.76432e-04     1.44414e-07          -1.44414e+00
       20     1.59777e-04     1.44414e-07          -1.44414e+00
       21     2.25825e-04     1.44414e-07          -1.44414e+00
       22     1.45696e-04     1.44414e-07          -1.44414e+00
       23     2.53724e-05     1.44414e-07          -1.44414e+00
       24     2.32520e-05     1.44414e-07          -1.44414e+00
       25     1.76267e-05     1.44414e-07          -1.44414e+00
       26     5.04825e-06     1.44414e-07          -1.44414e+00
       27     7.25719e-06     1.44414e-07          -1.44414e+00
       28     6.44435e-06     1.44414e-07          -1.44414e+00
       29     9.75203e-07     1.44414e-07          -1.44414e+00
       30     1.03711e-06     1.44414e-07          -1.44414e+00
       31     6.79740e-07     1.44414e-07          -1.44414e+00
       32     1.65734e-07     1.44414e-07          -1.44414e+00
       33     2.11884e-07     1.44414e-07          -1.44414e+00
       34     2.28445e-07     1.44414e-07          -1.44414e+00
       35     4.84708e-08     1.44414e-07          -1.44414e+00
