    0    0    0    0 0.9282634900 0.0000000000
    0    0    0    1 -0.0000000075 -0.0000000084
    0    1    0    0 -0.0000000075 0.0000000084
    0    1    0    1 0.0717365100 0.0000000000
    1    0    1    0 0.1163244292 0.0000000000
    1    0    1    1 -0.0000000533 0.0000000984
    1    1    1    0 -0.0000000533 -0.0000000984
    1    1    1    1 0.8836755708 0.0000000000
    2    0    2    0 0.1163244252 0.0000000000
    2    0    2    1 -0.0000001136 -0.0000002385
    2    1    2    0 -0.0000001136 0.0000002385
    2    1    2    1 0.8836755748 0.0000000000
    3    0    3    0 0.1163244133 0.0000000000
    3    0    3    1 0.0000001201 0.0000001415
    3    1    3    0 0.0000001201 -0.0000001415
    3    1    3    1 0.8836755867 0.0000000000
